latency,time,GPU1,GPU2,GPU3,GPU4,latency_sub,time_sub,fps,time_rel,,,,
17.1103,10363.8486,13.6855,12.5273,12.9472,14.0108,16.1523,18470.2207,61.91068764,3696.3145,,,,
16.2491,10380.0977,13.2783,12.4707,12.9804,13.9423,16.3711,18486.5918,61.08325036,3712.6856,,,,
16.4824,10396.5801,13.3526,12.5596,12.835,14.1015,17.0078,18503.5996,58.79655217,3729.6934,,,,
16.248,10412.8281,13.541,12.9248,12.8193,13.8906,16.5293,18520.1289,60.49862971,3746.2227,,,,
16.2217,10429.0498,13.7959,12.5703,13.087,13.918,16.4258,18536.5547,60.87983538,3762.6485,,,,
16.2881,10445.3379,13.9258,12.5322,12.793,14.0118,17.1094,18553.6641,58.44740318,3779.7579,,,,
17.1494,10462.4873,13.8584,12.5537,13.0752,14.1113,16.1933,18569.8574,61.75393527,3795.9512,,,,
16.2627,10478.75,13.9482,12.497,12.9141,14.0264,16.461,18586.3184,60.74965069,3812.4122,,,,
16.5596,10495.3096,13.6094,12.4062,12.8174,14.1719,16.3359,18602.6543,61.21487032,3828.7481,,,,
16.4892,10511.7988,13.5166,12.6963,12.7998,14.086,16.8711,18619.5254,59.2729579,3845.6192,,,,
16.4258,10528.2246,13.3985,12.504,12.9785,14.0927,16.334,18635.8594,61.22199094,3861.9532,,,,
16.4893,10544.7139,14.3769,12.4844,13.002,14.0303,17.1133,18652.9727,58.43408343,3879.0665,,,,
17.3164,10562.0303,13.4219,12.4971,13.1904,13.9688,16.4648,18669.4375,60.73562995,3895.5313,,,,
16.834,10578.8643,13.5557,12.4522,12.8291,14.5322,16.1836,18685.6211,61.79094886,3911.7149,,,,
17.0742,10595.9385,13.46,12.7148,12.9199,13.9883,16.2715,18701.8926,61.457149,3927.9864,,,,
16.6982,10612.6367,13.791,12.5244,12.9814,14.084,16.2207,18718.1133,61.64962055,3944.2071,,,,
17.5508,10630.1875,13.6065,12.5088,12.8378,13.9395,16.498,18734.6113,60.61340769,3960.7051,,,,
17.0371,10647.2246,13.9892,12.4697,13.0547,14.0253,17.1211,18751.7324,58.40746214,3977.8262,,,,
18.1709,10665.3955,13.2959,12.4785,13.0254,14.0322,16.2871,18768.0195,61.39828453,3994.1133,,,,
16.6084,10682.0039,13.9472,12.4825,12.8916,14.0957,16.1309,18784.1504,61.99282123,4010.2442,,,,
16.7188,10698.7227,13.9326,12.4248,13.0567,13.9492,17.1172,18801.2676,58.42076975,4027.3614,,,,
16.5146,10715.2373,13.6201,12.5068,12.9316,14.0225,16.2051,18817.4727,61.70896816,4043.5665,,,,
16.542,10731.7793,13.9297,12.5078,13.0185,14.0118,16.4414,18833.9141,60.82207111,4060.0079,,,,
16.7305,10748.5098,13.8321,12.5508,12.9209,14.0195,17.1015,18851.0156,58.47440283,4077.1094,,,,
17.372,10765.8818,14.4004,12.5029,12.832,14.3242,16.2051,18867.2207,61.70896816,4093.3145,,,,
16.6719,10782.5537,14.2012,12.5185,13.1367,13.9932,16.207,18883.4277,61.70173382,4109.5215,,,,
16.5176,10799.0713,13.9951,12.4834,12.9375,14.0742,16.3067,18899.7344,61.32448625,4125.8282,,,,
16.3506,10815.4219,14.0273,12.5185,12.9433,14.0342,16.3554,18916.0898,61.14188586,4142.1836,,,,
16.5254,10831.9473,13.2724,12.5147,12.9453,13.9131,16.3633,18932.4531,61.11236731,4158.5469,,,,
16.5117,10848.459,13.3115,12.503,12.8867,14,17.6817,18950.1348,56.55564793,4176.2286,,,,
17.1504,10865.6094,13.5449,12.4756,13.2197,13.9795,16.2597,18966.3945,61.50174972,4192.4883,,,,
16.6338,10882.2432,14.1201,12.4648,12.8379,13.9512,16.4356,18982.8301,60.84353477,4208.9239,,,,
16.7675,10899.0107,13.5371,12.4893,12.9825,14.1182,16.4707,18999.3008,60.71387373,4225.3946,,,,
16.6114,10915.6221,13.375,12.4522,12.8262,14.2753,16.2695,19015.5703,61.46470389,4241.6641,,,,
16.3769,10931.999,13.5879,12.4883,12.9131,14.0166,16.3418,19031.9121,61.19276946,4258.0059,,,,
16.4903,10948.4893,13.4521,12.457,13.1201,14.0918,17.127,19049.0391,58.38734162,4275.1329,,,,
16.9316,10965.4209,13.2569,12.4931,12.958,14.0069,16.1836,19065.2227,61.79094886,4291.3165,,,,
16.25,10981.6709,13.6152,12.5781,13.0821,14.0117,16.2226,19081.4453,61.64240011,4307.5391,,,,
16.5371,10998.208,13.4395,12.5029,12.914,14.0498,16.5156,19097.9609,60.54881445,4324.0547,,,,
16.3975,11014.6055,13.6553,12.4658,12.9072,13.9931,16.1719,19114.1328,61.8356532,4340.2266,,,,
16.3193,11030.9248,13.5791,12.5225,12.8242,14.0478,16.5606,19130.6934,60.38428559,4356.7872,,,,
16.5781,11047.5029,13.9629,12.4824,13.0342,14.0429,17.4023,19148.0957,57.4636686,4374.1895,,,,
17.5498,11065.0527,13.5342,12.5576,12.9893,14.0752,16.5117,19164.6074,60.56311585,4390.7012,,,,
16.6289,11081.6816,13.5722,12.4746,12.9043,14.2031,17.084,19181.6914,58.5343011,4407.7852,,,,
16.3848,11098.0664,14.2158,12.4687,12.9453,13.9659,16.5332,19198.2246,60.48435874,4424.3184,,,,
16.585,11114.6514,13.5098,12.5264,12.8974,14.1582,16.3106,19214.5352,61.30982306,4440.629,,,,
16.3935,11131.0449,14.08,12.455,12.8926,14.0449,16.2929,19230.8281,61.37642777,4456.9219,,,,
16.5117,11147.5566,14.6015,12.4668,12.8174,13.9746,17.1934,19248.0215,58.1618528,4474.1153,,,,
17.8135,11165.3701,14.0312,12.4677,12.917,14.2295,16.4394,19264.4609,60.82947066,4490.5547,,,,
16.3184,11181.6885,14.0606,12.4766,13.045,13.9834,16.4219,19280.8828,60.8942936,4506.9766,,,,
17.0156,11198.7041,13.4619,12.543,12.916,14.1094,16.668,19297.5508,59.99520038,4523.6446,,,,
16.7334,11215.4375,13.8116,12.5332,12.8515,14.1104,16.7031,19314.2539,59.86912609,4540.3477,,,,
16.9531,11232.3906,14.2725,12.5264,13.0186,14.0362,16.3223,19330.5762,61.26587552,4556.67,,,,
16.7002,11249.0908,13.9981,12.4326,12.9658,13.9541,18.1386,19348.7148,55.1310465,4574.8086,,,,
17.1719,11266.2627,13.7002,12.4902,12.9541,14.0518,16.4278,19365.1426,60.87242357,4591.2364,,,,
16.5078,11282.7705,13.543,12.5215,13.0752,14.0127,16.4863,19381.6289,60.65642382,4607.7227,,,,
16.3565,11299.127,14.1318,12.4717,12.8037,14.0048,16.6973,19398.3262,59.88992232,4624.42,,,,
16.5253,11315.6523,14.1358,12.419,12.9463,14.1348,16.4511,19414.7773,60.78620882,4640.8711,,,,
16.5733,11332.2256,13.5694,12.5,12.9482,14.0332,16.2813,19431.0586,61.42015687,4657.1524,,,,
16.5049,11348.7305,13.7295,12.5059,12.8955,14.0576,17.3594,19448.418,57.60567762,4674.5118,,,,
17.1611,11365.8916,13.6846,12.5185,12.8623,14.08,16.1328,19464.5508,61.98552018,4690.6446,,,,
16.498,11382.3896,14.125,12.5019,12.8613,14.1386,16.6054,19481.1562,60.22137377,4707.25,,,,
16.6807,11399.0703,13.6426,12.4961,13.0342,14.0117,16.252,19497.4082,61.53088851,4723.502,,,,
17.2324,11416.3027,13.9746,12.4463,13.0381,14.3886,16.377,19513.7852,61.06124443,4739.879,,,,
17.0293,11433.332,13.416,12.5,12.9931,14.4424,16.6484,19530.4336,60.06583215,4756.5274,,,,
16.585,11449.917,13.3505,12.5078,12.9619,14.0361,17.0879,19547.5215,58.52094172,4773.6153,,,,
17.8848,11467.8018,13.5577,12.5303,12.8496,14.5351,16.3945,19563.916,60.99606575,4790.0098,,,,
16.542,11484.3438,14.4092,12.5273,12.9267,14.1045,16.5078,19580.4238,60.57742401,4806.5176,,,,
16.582,11500.9258,13.5225,12.4786,13.3418,13.9053,16.6563,19597.0801,60.03734323,4823.1739,,,,
16.5771,11517.5029,13.8594,12.4795,12.835,13.9531,16.4219,19613.502,60.8942936,4839.5958,,,,
17.1992,11534.7021,13.6689,12.4892,13.0156,14.0381,16.5449,19630.0469,60.44158623,4856.1407,,,,
17.0704,11551.7725,14.043,12.5049,12.837,14.3388,17.9238,19647.9707,55.79174059,4874.0645,,,,
17.1582,11568.9307,13.9932,12.4346,12.9756,14.0518,16.3867,19664.3574,61.02509962,4890.4512,,,,
16.6621,11585.5928,13.6914,12.5127,13.1631,13.8819,16.3262,19680.6836,61.25124034,4906.7774,,,,
16.6377,11602.2305,13.4853,12.4326,12.8594,13.8965,16.5293,19697.2129,60.49862971,4923.3067,,,,
16.5273,11618.7578,14.3077,12.6621,13.0068,14.0332,16.334,19713.5469,61.22199094,4939.6407,,,,
22.2774,11641.0352,19.9804,12.7188,12.8486,14.0332,16.1035,19729.6504,62.09830161,4955.7442,,,,
23.0849,11664.1201,20.2286,12.5361,12.8135,14.0742,17.7187,19747.3691,56.43754903,4973.4629,,,,
21.7149,11685.835,19.5761,12.4971,12.873,14.0146,16.168,19763.5371,61.85056903,4989.6309,,,,
22.4472,11708.2822,20.1972,12.5381,12.9668,14.0029,16.252,19779.7891,61.53088851,5005.8829,,,,
16.6963,11724.9785,13.5254,12.5684,12.8349,14.1104,16.3339,19796.123,61.22236575,5022.2168,,,,
16.3516,11741.3301,14.3594,12.5751,12.9814,13.9609,16.5196,19812.6426,60.53415337,5038.7364,,,,
17.9697,11759.2998,13.6866,12.5039,12.9697,14.0694,16.3066,19828.9492,61.32486233,5055.043,,,,
16.5684,11775.8682,13.6035,12.5302,13.0381,14.0332,17.1621,19846.1113,58.26792758,5072.2051,,,,
16.3672,11792.2354,13.6914,13.208,13.0009,14.0049,16.2403,19862.3516,61.57521721,5088.4454,,,,
16.7275,11808.9629,14.2168,12.4678,12.8955,14.2324,16.6543,19879.0059,60.04455306,5105.0997,,,,
16.4072,11825.3701,13.7764,12.4717,12.9199,14.0478,16.2558,19895.2617,61.51650488,5121.3555,,,,
16.2383,11841.6084,13.541,12.6455,12.8916,13.8809,16.584,19911.8457,60.29908345,5137.9395,,,,
17.0742,11858.6826,14.2666,12.543,12.9941,14.0898,16.2617,19928.1074,61.49418572,5154.2012,,,,
16.4121,11875.0947,14.0674,12.5762,12.8506,14.0918,16.9707,19945.0781,58.92508853,5171.1719,,,,
16.542,11891.6367,13.7031,12.668,12.8857,14.0635,16.3516,19961.4297,61.15609482,5187.5235,,,,
16.3321,11907.9688,14.0147,12.4756,12.8555,14,16.2226,19977.6523,61.64240011,5203.7461,,,,
16.3105,11924.2793,13.9638,12.835,13.0332,13.8896,16.4024,19994.0547,60.9666878,5220.1485,,,,
16.3916,11940.6709,13.6592,12.4932,13.0811,14.1172,16.6582,20010.7129,60.03049549,5236.8067,,,,
17.8145,11958.4854,13.6202,12.4863,12.8858,14.1777,16.1875,20026.9004,61.77606178,5252.9942,,,,
16.6523,11975.1377,13.4033,12.459,12.9805,14.0733,17.8496,20044.75,56.0236644,5270.8438,,,,
16.9316,11992.0693,13.2773,12.5284,12.9277,14.2383,16.2422,20060.9922,61.56801419,5287.086,,,,
16.9932,12009.0625,13.7774,12.5215,12.9356,14.0928,16.6308,20077.623,60.12939847,5303.7168,,,,
16.415,12025.4775,13.9072,12.54,12.8291,14.0078,16.42,20094.043,60.90133983,5320.1368,,,,
16.3741,12041.8516,13.3389,12.8896,13.0196,14.0117,16.9023,20110.9453,59.16354579,5337.0391,,,,
17.1943,12059.0459,13.3359,12.5654,12.9433,14.1709,16.5664,20127.5117,60.36314468,5353.6055,,,,
16.4141,12075.46,13.6113,12.5303,12.8096,14.0655,17.211,20144.7227,58.10237639,5370.8165,,,,
16.8642,12092.3242,13.9502,12.5293,13.0595,14.4463,16.5761,20161.2988,60.32782138,5387.3926,,,,
16.4287,12108.7529,13.8613,12.6328,12.795,14.0977,16.5235,20177.8223,60.51986565,5403.9161,,,,
16.293,12125.0459,13.4609,12.4629,13.0469,14.0713,16.4961,20194.3184,60.62038906,5420.4122,,,,
16.7666,12141.8125,13.4863,12.6308,13.0127,14.2148,16.4472,20210.7656,60.8006226,5436.8594,,,,
17.3867,12159.1992,13.29,12.5058,13.0634,14.0225,16.461,20227.2266,60.74965069,5453.3204,,,,
16.2539,12175.4531,13.9472,12.5068,12.9746,14.0567,17.2402,20244.4668,58.00396747,5470.5606,,,,
16.3955,12191.8486,14.0742,12.4814,12.8349,14.044,16.4727,20260.9395,60.70650227,5487.0333,,,,
16.625,12208.4736,14.0644,12.5478,12.9951,14.1523,16.6835,20277.623,59.93946114,5503.7168,,,,
16.7549,12225.2285,14.2392,12.5049,13.0351,14.2158,16.3848,20294.0078,61.03217616,5520.1016,,,,
16.542,12241.7705,14.2393,12.5312,12.8096,13.958,16.5117,20310.5195,60.56311585,5536.6133,,,,
17.419,12259.1895,13.624,12.4912,13.2852,14.0156,16.3672,20326.8867,61.09780537,5552.9805,,,,
16.5341,12275.7236,13.624,12.4815,12.9531,14.0547,17.1328,20344.0195,58.36757564,5570.1133,,,,
16.419,12292.1426,13.8232,12.5254,13.0253,13.9737,16.0684,20360.0879,62.23394986,5586.1817,,,,
16.3037,12308.4463,13.6934,12.4687,12.7959,14.0293,16.332,20376.4199,61.22948812,5602.5137,,,,
16.4082,12324.8545,13.8115,12.4922,13.0644,14.0518,16.3496,20392.7695,61.16357587,5618.8633,,,,
16.2959,12341.1504,13.6826,12.5302,13.0479,13.9775,16.3594,20409.1289,61.1269362,5635.2227,,,,
17.3252,12358.4756,14.1084,12.6992,12.9658,14.0361,16.2676,20425.3965,61.47188276,5651.4903,,,,
16.6035,12375.0791,13.3213,12.8965,12.9659,14.0752,17.1191,20442.5156,58.4142858,5668.6094,,,,
16.6953,12391.7744,13.7198,12.5166,13.0518,14.0469,16.4532,20458.9688,60.77845039,5685.0626,,,,
16.6485,12408.4229,13.1621,12.5351,12.9492,14.0312,16.2871,20475.2559,61.39828453,5701.3497,,,,
16.6464,12425.0693,13.2764,12.6074,12.9297,14.0283,17.3066,20492.5625,57.78142443,5718.6563,,,,
16.8399,12441.9092,13.2422,12.5,13.0528,13.9912,16.3984,20508.9609,60.98155918,5735.0547,,,,
17.582,12459.4912,13.9472,12.4687,12.8779,14.0879,16.459,20525.4199,60.75703263,5751.5137,,,,
16.377,12475.8682,13.2471,12.5108,12.8554,13.957,17.5391,20542.959,57.0154683,5769.0528,,,,
16.8183,12492.6865,14.6016,12.5244,12.8056,14.001,16.25,20559.209,61.53846154,5785.3028,,,,
16.8252,12509.5117,13.4121,12.6163,12.9053,13.9444,16.2949,20575.5039,61.36889456,5801.5977,,,,
16.5977,12526.1094,13.2812,12.4688,13.0087,13.918,16.2402,20591.7441,61.57559636,5817.8379,,,,
16.4189,12542.5283,13.6377,12.5214,12.8857,13.8799,16.4649,20608.209,60.73526107,5834.3028,,,,
17.3369,12559.8652,13.2275,12.5136,12.9648,14.085,16.4238,20624.6328,60.88724899,5850.7266,,,,
16.6543,12576.5195,13.9395,12.5254,13.0136,13.9199,17.1992,20641.832,58.14223917,5867.9258,,,,
16.4883,12593.0078,14.3887,12.5312,12.8896,14.0039,16.1368,20657.9688,61.97015517,5884.0626,,,,
16.5479,12609.5557,14.0586,12.7032,13.0469,14.1045,16.3066,20674.2754,61.32486233,5900.3692,,,,
16.7031,12626.2588,13.8282,12.4785,12.9023,13.9873,16.3242,20690.5996,61.25874469,5916.6934,,,,
16.5791,12642.8379,14.1318,12.4834,12.9063,14.1758,16.5957,20707.1953,60.25657249,5933.2891,,,,
17.083,12659.9209,13.4179,12.8447,12.9238,14.0518,16.2539,20723.4492,61.52369585,5949.543,,,,
16.3428,12676.2637,13.5723,12.4913,12.8262,14.083,17.3438,20740.793,57.65749144,5966.8868,,,,
16.1963,12692.46,13.3867,12.5498,12.8076,13.9619,16.3047,20757.0977,61.33200856,5983.1915,,,,
16.3125,12708.7725,13.8213,12.5166,13.1006,13.9628,16.2851,20773.3828,61.40582496,5999.4766,,,,
16.3671,12725.1396,14.0859,12.5176,12.7793,14.04,16.3672,20789.75,61.09780537,6015.8438,,,,
16.2159,12741.3555,13.2148,12.5284,12.9306,13.9736,16.4688,20806.2188,60.72087827,6032.3126,,,,
17.1631,12758.5186,13.6631,13.0225,13.001,14.0342,16.4316,20822.6504,60.85834611,6048.7442,,,,
16.8603,12775.3789,13.5977,12.4883,13.0479,14.3711,17.1035,20839.7539,58.46756512,6065.8477,,,,
16.4092,12791.7881,13.916,12.7148,12.9082,14.0244,16.1328,20855.8867,61.98552018,6081.9805,,,,
16.3633,12808.1514,13.9844,12.5049,12.8935,13.957,16.5156,20872.4023,60.54881445,6098.4961,,,,
16.6084,12824.7598,13.169,12.5576,12.8535,14.1641,16.3145,20888.7168,61.29516688,6114.8106,,,,
16.3584,12841.1182,13.1973,12.5059,12.8965,14.0312,16.6934,20905.4102,59.90391412,6131.504,,,,
17.0088,12858.127,14.3281,12.4776,12.9023,14.0166,16.3203,20921.7305,61.27338345,6147.8243,,,,
16.2109,12874.3379,13.7753,12.5351,12.7871,14.0127,16.9043,20938.6348,59.15654597,6164.7286,,,,
16.5762,12890.9141,14.0537,12.5351,12.9864,14.0928,16.166,20954.8008,61.85822096,6180.8946,,,,
16.8681,12907.7822,13.1826,12.7696,12.9365,14.0772,16.4785,20971.2793,60.68513518,6197.3731,,,,
16.502,12924.2842,13.5791,12.4961,12.9043,13.956,16.4648,20987.7441,60.73562995,6213.8379,,,,
16.5664,12940.8506,14.0849,12.5869,12.8457,14.0673,16.5645,21004.3086,60.37006852,6230.4024,,,,
17.4863,12958.3369,13.5234,12.4922,12.8936,13.9629,16.8301,21021.1387,59.41735343,6247.2325,,,,
16.8164,12975.1533,13.3282,12.4531,12.9336,14.0459,17.3105,21038.4492,57.76840646,6264.543,,,,
16.8574,12992.0107,13.2989,12.4952,13.0625,14.0888,16.6426,21055.0918,60.08676529,6281.1856,,,,
16.8038,13008.8145,13.8194,12.4717,12.831,14.0586,16.4512,21071.543,60.78583933,6297.6368,,,,
16.3613,13025.1758,13.6397,12.4697,12.9883,13.9805,16.3789,21087.9219,61.05416115,6314.0157,,,,
16.2803,13041.4561,13.8418,12.4668,12.8652,14.0195,16.5449,21104.4668,60.44158623,6330.5606,,,,
17.8281,13059.2842,14.0733,12.5264,12.8671,14.0244,16.3789,21120.8457,61.05416115,6346.9395,,,,
16.2763,13075.5605,13.5429,12.501,12.9765,14.0869,17.2481,21138.0938,57.97740041,6364.1876,,,,
16.2833,13091.8438,13.6221,12.5186,13.0605,13.9619,16.2851,21154.3789,61.40582496,6380.4727,,,,
16.4541,13108.2979,13.5732,12.4903,12.9502,14.0664,16.4492,21170.8281,60.79323007,6396.9219,,,,
16.3916,13124.6895,13.4375,12.5224,12.8486,14.0469,16.3653,21187.1934,61.10489878,6413.2872,,,,
16.541,13141.2305,13.7724,12.5029,12.9415,13.9668,16.5117,21203.7051,60.56311585,6429.7989,,,,
17.0439,13158.2744,13.7763,12.5078,12.7764,13.9287,16.3633,21220.0684,61.11236731,6446.1622,,,,
16.1748,13174.4492,13.9277,12.5791,13.0694,13.8799,17.5781,21237.6465,56.8889698,6463.7403,,,,
16.2666,13190.7158,13.6025,12.499,12.9239,13.915,16.2754,21253.9219,61.44242231,6480.0157,,,,
16.6709,13207.3867,13.497,12.5488,12.8701,14.1358,16.5293,21270.4512,60.49862971,6496.545,,,,
16.5957,13223.9824,14.0225,12.4883,12.9814,13.9522,16.4629,21286.9141,60.74263951,6513.0079,,,,
16.8028,13240.7852,13.3711,12.5595,12.8007,14.081,17.6679,21304.582,56.59982228,6530.6758,,,,
17.3242,13258.1094,13.2412,12.8076,13.0723,14.0518,16.4629,21321.0449,60.74263951,6547.1387,,,,
16.3584,13274.4678,13.8135,12.5615,12.8516,13.958,16.9707,21338.0156,58.92508853,6564.1094,,,,
16.6494,13291.1172,13.5528,12.4756,12.998,14.1396,16.4688,21354.4844,60.72087827,6580.5782,,,,
16.7392,13307.8564,13.8759,12.6601,12.9658,14.0635,16.5293,21371.0137,60.49862971,6597.1075,,,,
16.4727,13324.3291,13.9785,12.4687,12.874,13.8916,16.3711,21387.3848,61.08325036,6613.4786,,,,
16.4473,13340.7764,13.3418,12.5733,13.0088,13.9336,16.7187,21404.1035,59.81326299,6630.1973,,,,
17.2656,13358.042,13.3535,12.543,13.0196,13.918,16.1309,21420.2344,61.99282123,6646.3282,,,,
16.5039,13374.5459,13.4814,12.5576,12.7969,14.0733,17.082,21437.3164,58.54115443,6663.4102,,,,
16.6338,13391.1797,13.3242,12.5225,13.0137,14.2237,16.3496,21453.666,61.16357587,6679.7598,,,,
16.6289,13407.8086,13.6044,12.5127,12.9326,14.1006,16.3555,21470.0215,61.14151203,6696.1153,,,,
16.5146,13424.3232,13.6348,12.5186,12.9151,14.002,16.3574,21486.3789,61.13441011,6712.4727,,,,
16.5918,13440.915,13.8154,12.5635,12.8584,13.9619,16.3379,21502.7168,61.20737671,6728.8106,,,,
17.4561,13458.3711,14.0576,12.4668,12.794,13.9854,16.4297,21519.1465,60.86538403,6745.2403,,,,
16.1709,13474.542,13.9717,12.4931,12.8828,13.9638,17.291,21536.4375,57.83355503,6762.5313,,,,
16.4687,13491.0107,14.1728,12.5518,13.0557,14.0771,16.9102,21553.3477,59.13590614,6779.4415,,,,
16.5957,13507.6064,13.79,12.668,12.9629,14.0869,16.4941,21569.8418,60.62773962,6795.9356,,,,
16.4532,13524.0596,13.3965,12.5185,13.0098,14.0801,16.373,21586.2148,61.07616197,6812.3086,,,,
16.2822,13540.3418,13.4336,12.498,13,13.9512,16.1954,21602.4102,61.74592786,6828.504,,,,
17.0478,13557.3896,14.0488,12.5244,12.8418,14.0625,16.4824,21618.8926,60.6707761,6844.9864,,,,
16.7979,13574.1875,13.8379,12.4765,12.8584,14.4278,18.0078,21636.9004,55.53149191,6862.9942,,,,
16.6836,13590.8711,13.5557,12.5039,12.9189,14.125,16.2246,21653.125,61.63480147,6879.2188,,,,
16.6006,13607.4717,13.7627,12.4903,12.835,14.0225,16.4023,21669.5273,60.9670595,6895.6211,,,,
16.6728,13624.1445,13.5664,12.5263,12.9717,14.1064,16.3731,21685.9004,61.07578895,6911.9942,,,,
16.502,13640.6465,13.4229,12.4863,12.8936,14.0938,16.3437,21702.2441,61.18565563,6928.3379,,,,
17.3203,13657.9668,13.6514,12.4981,12.8017,14.0888,16.2813,21718.5254,61.42015687,6944.6192,,,,
16.3115,13674.2783,13.2315,12.5156,12.9834,13.9864,17.2734,21735.7988,57.89248208,6961.8926,,,,
16.2813,13690.5596,13.5957,12.542,12.9726,13.9463,16.4785,21752.2773,60.68513518,6978.3711,,,,
16.332,13706.8916,13.3115,12.4678,13.0293,13.9453,16.3594,21768.6367,61.1269362,6994.7305,,,,
16.3115,13723.2031,13.7002,12.5313,12.8027,14.0381,16.5488,21785.1855,60.42734216,7011.2793,,,,
16.7178,13739.9209,13.5918,12.5019,12.9307,14.3701,16.627,21801.8125,60.14314067,7027.9063,,,,
17.2871,13757.208,13.8828,12.4746,12.8691,14.045,16.5547,21818.3672,60.40580621,7044.461,,,,
16.3037,13773.5117,13.6065,12.4707,12.9004,14.0459,17.2109,21835.5781,58.10271398,7061.6719,,,,
16.7686,13790.2803,13.6748,12.5322,12.8887,14.3262,16.7754,21852.3535,59.6110972,7078.4473,,,,
16.6299,13806.9102,13.4727,12.5362,13.0391,14.0772,16.7207,21869.0742,59.8061086,7095.168,,,,
16.3798,13823.29,14.0703,12.8974,13.1084,14.0654,16.7578,21885.832,59.67370419,7111.9258,,,,
16.5489,13839.8389,13.5537,12.497,13.0742,14.0859,16.8262,21902.6582,59.43112527,7128.752,,,,
17.165,13857.0039,13.5068,12.4619,12.8955,13.9131,16.4277,21919.0859,60.87279412,7145.1797,,,,
16.2783,13873.2822,13.458,12.4815,12.9443,14.0586,17.0782,21936.1641,58.55418018,7162.2579,,,,
16.5039,13889.7861,14.0274,12.5254,12.8105,14.1425,16.5625,21952.7266,60.37735849,7178.8204,,,,
16.1973,13905.9834,14.0625,12.4707,12.8398,13.9355,16.6015,21969.3281,60.23552089,7195.4219,,,,
16.9326,13922.916,13.4599,12.5136,12.9209,14.0175,16.4004,21985.7285,60.97412258,7211.8223,,,,
16.6367,13939.5527,13.3095,12.5283,13.1377,13.9258,17.209,22002.9375,58.10912894,7229.0313,,,,
17.711,13957.2637,13.377,12.5049,12.9229,14.2158,16.457,22019.3945,60.76441636,7245.4883,,,,
16.8291,13974.0928,13.878,12.6474,13.0664,14.2022,17.084,22036.4785,58.5343011,7262.5723,,,,
16.4424,13990.5352,13.6562,12.5098,13.0127,13.9951,16.5176,22052.9961,60.54148302,7279.0899,,,,
16.6562,14007.1914,13.5097,12.4795,12.8613,14.0986,16.3633,22069.3594,61.11236731,7295.4532,,,,
16.2725,14023.4639,13.5791,12.4433,13.0283,14.0313,16.3652,22085.7246,61.10527216,7311.8184,,,,
16.3672,14039.8311,13.8173,12.4931,13.0107,14.042,16.3242,22102.0488,61.25874469,7328.1426,,,,
17.1503,14056.9814,13.6778,12.4882,12.9072,14.0107,16.2715,22118.3203,61.457149,7344.4141,,,,
16.4004,14073.3818,14.0849,12.6123,12.9404,14.1133,17.2012,22135.5215,58.13547892,7361.6153,,,,
16.67,14090.0518,13.7998,12.5127,13.0323,13.9805,16.2773,22151.7988,61.43525032,7377.8926,,,,
16.7431,14106.7949,13.5371,12.5312,12.8379,14.1074,16.0957,22167.8945,62.12839454,7393.9883,,,,
16.4951,14123.29,13.6934,12.5234,12.8964,14,16.4961,22184.3906,60.62038906,7410.4844,,,,
16.7207,14140.0107,13.67,12.5234,12.8398,13.9951,16.3242,22200.7148,61.25874469,7426.8086,,,,
17.2286,14157.2393,13.374,12.5674,12.8711,14.0645,16.3965,22217.1113,60.98862562,7443.2051,,,,
16.4209,14173.6602,13.7295,12.4649,13.0567,13.914,17.4004,22234.5117,57.46994322,7460.6055,,,,
16.7353,14190.3955,14.6133,12.5459,12.8809,14.1006,16.3985,22250.9102,60.9811873,7477.004,,,,
16.6641,14207.0596,13.8359,12.4785,12.9805,14.0781,16.6035,22267.5137,60.22826512,7493.6075,,,,
16.5205,14223.5801,13.6357,12.5703,12.7754,14.0537,16.2656,22283.7793,61.47944127,7509.8731,,,,
16.708,14240.2881,13.4834,12.4843,13.0127,14.0576,16.3145,22300.0938,61.29516688,7526.1876,,,,
