latency,time,GPU1,GPU2,fps,time_rel,,
28.1123,6552.7905,25.5766,26.5278,35.57161812,3216.2866,,
28.1758,6580.9663,25.603,26.478,35.49145011,3244.4624,,
27.8794,6608.8457,25.581,26.3154,35.86877766,3272.3418,,
28.6255,6637.4712,25.3081,26.8726,34.93388762,3300.9673,,
28.4595,6665.9307,25.3633,26.8575,35.13765175,3329.4268,,
28.229,6694.1597,25.6026,26.6904,35.42456339,3357.6558,,
28.1904,6722.3501,25.687,26.5854,35.47306885,3385.8462,,
28.0762,6750.4263,25.5298,26.5815,35.61735563,3413.9224,,
28.0263,6778.4526,25.6612,26.4297,35.68077128,3441.9487,,
29.2002,6807.6528,25.6431,26.8359,34.24634078,3471.1489,,
28.3911,6836.0439,25.4976,26.7427,35.22230558,3499.54,,
28.5415,6864.5854,25.434,26.7373,35.03670094,3528.0815,,
28.3624,6892.9478,25.331,26.5342,35.25794714,3556.4439,,
28.2744,6921.2222,25.331,26.5854,35.36768243,3584.7183,,
28.0825,6949.3047,25.0982,26.3559,35.60936526,3612.8008,,
28.4394,6977.7441,25.1508,26.8633,35.16248585,3641.2402,,
28.5997,7006.3438,25.6499,26.8565,34.96540173,3669.8399,,
28.2885,7034.6323,25.6216,26.667,35.35005391,3698.1284,,
28.3745,7063.0068,25.4834,26.6548,35.24291177,3726.5029,,
28.3374,7091.3442,25.6919,26.687,35.28905263,3754.8403,,
28.0357,7119.3799,25.6177,26.3741,35.66880798,3782.876,,
28.436,7147.8159,25.4409,26.7949,35.16669011,3811.312,,
28.3745,7176.1904,25.417,26.7583,35.24291177,3839.6865,,
28.5064,7204.6968,25.3261,26.7646,35.07984172,3868.1929,,
28.2197,7232.9165,25.5889,26.6128,35.43623781,3896.4126,,
28.1953,7261.1118,25.7622,26.5131,35.46690406,3924.6079,,
28.0698,7289.1816,25.5738,26.3994,35.62547649,3952.6777,,
27.8316,7317.0132,25.6958,26.3139,35.93038129,3980.5093,,
28.2934,7345.3066,25.5259,26.8306,35.3439318,4008.8027,,
28.5874,7373.894,25.7299,26.8544,34.98044593,4037.3901,,
28.1748,7402.0688,25.501,26.6597,35.4927098,4065.5649,,
28.2935,7430.3623,25.3838,26.6313,35.34380688,4093.8584,,
28.2383,7458.6006,25.7554,26.6255,35.41289667,4122.0967,,
27.8281,7486.4287,25.5425,26.2549,35.93490033,4149.9248,,
28.5068,7514.9355,25.4512,26.9263,35.07934949,4178.4316,,
28.4292,7543.3647,25.5556,26.9614,35.17510166,4206.8608,,
28.4092,7571.7739,25.6743,26.7349,35.19986483,4235.27,,
28.2002,7599.9741,25.5244,26.5849,35.46074141,4263.4702,,
28.0703,7628.0444,25.5293,26.6221,35.62484191,4291.5405,,
27.9375,7655.9819,25.3721,26.4351,35.79418345,4319.478,,
27.9165,7683.8984,25.2065,26.3877,35.82110938,4347.3945,,
28.5342,7712.4326,25.2544,26.8282,35.0456645,4375.9287,,
28.7432,7741.1758,25.6524,26.8135,34.79083749,4404.6719,,
28.1714,7769.3472,25.5859,26.521,35.4969934,4432.8433,,
28.1206,7797.4678,25.6607,26.5058,35.5611189,4460.9639,,
28.2002,7825.668,25.5161,26.5718,35.46074141,4489.1641,,
27.9614,7853.6294,25.2964,26.2905,35.76358838,4517.1255,,
28.4355,7882.0649,25.4273,26.8413,35.16730847,4545.561,,
28.4405,7910.5054,25.6538,26.7632,35.16112586,4574.0015,,
28.2524,7938.7578,25.5449,26.6333,35.39522306,4602.2539,,
28.145,7966.9028,25.4356,26.5772,35.53028957,4630.3989,,
28.1109,7995.0137,25.6436,26.4965,35.57338968,4658.5098,,
27.7387,8022.7524,25.6055,26.272,36.05071615,4686.2485,,
29.502,8052.2544,25.5351,26.8306,33.89600705,4715.7505,,
28.4585,8080.7129,25.2867,26.8154,35.13888645,4744.209,,
28.2324,8108.9453,25.4825,26.7363,35.42029725,4772.4414,,
28.2066,8137.1519,25.3242,26.5889,35.45269547,4800.648,,
28.121,8165.2729,25.1982,26.6177,35.56061306,4828.769,,
27.8609,8193.1338,25.1851,26.2724,35.892595,4856.6299,,
27.8965,8221.0303,25.8682,26.4356,35.84679082,4884.5264,,
28.2568,8249.2871,25.67,26.8789,35.3897115,4912.7832,,
28.5996,8277.8867,25.5264,26.875,34.96552399,4941.3828,,
28.4024,8306.2891,25.4502,26.8213,35.20829226,4969.7852,,
28.3427,8334.6318,25.4063,26.6328,35.28245368,4998.1279,,
28.1202,8362.752,25.3359,26.5079,35.56162474,5026.2481,,
28.2392,8390.9912,25.1406,26.666,35.41176804,5054.4873,,
28.1133,8419.1045,25.1396,26.4385,35.57035282,5082.6006,,
28.2178,8447.3223,25.6143,26.2822,35.43862385,5110.8184,,
28.6084,8475.9307,25.5986,26.9013,34.95476853,5139.4268,,
28.3964,8504.3271,25.582,26.7295,35.21573157,5167.8232,,
28.3692,8532.6963,25.6201,26.6885,35.24949593,5196.1924,,
28.124,8560.8203,25.664,26.5645,35.5568198,5224.3164,,
28.1094,8588.9297,25.4483,26.5391,35.57528798,5252.4258,,
28.0849,8617.0146,25.462,26.374,35.60632226,5280.5107,,
28.418,8645.4326,25.3057,26.8603,35.18896474,5308.9287,,
28.4043,8673.8369,25.667,26.8311,35.20593713,5337.333,,
29.333,8703.1699,25.668,26.6973,34.09129649,5366.666,,
28.166,8731.3359,25.4365,26.5987,35.50379891,5394.832,,
28.1621,8759.498,25.3868,26.5742,35.50871561,5422.9941,,
27.9805,8787.4785,25.3936,26.376,35.7391755,5450.9746,,
28.3594,8815.8379,25.2862,26.8144,35.2616769,5479.334,,
28.3867,8844.2246,25.0791,26.7452,35.22776512,5507.7207,,
28.2383,8872.4629,25.1475,26.6563,35.41289667,5535.959,,
28.0771,8900.54,25.6465,26.587,35.61621393,5564.0361,,
28.125,8928.665,25.6309,26.6338,35.55555556,5592.1611,,
27.8047,8956.4697,25.5419,26.2988,35.96514258,5619.9658,,
28.1221,8984.5918,25.5791,26.3877,35.55922211,5648.0879,,
28.6855,9013.2773,25.6504,26.7823,34.86081818,5676.7734,,
28.4151,9041.6924,25.4512,26.833,35.19255607,5705.1885,,
28.1709,9069.8633,25.5244,26.5498,35.49762343,5733.3594,,
28.0078,9097.8711,25.5576,26.4863,35.70433951,5761.3672,,
28.1601,9126.0312,25.7793,26.5704,35.51123753,5789.5273,,
28.7295,9154.7607,25.4404,26.291,34.80742791,5818.2568,,
27.669,9182.4297,25.3213,26.0888,36.14153023,5845.9258,,
28.2373,9210.667,25.6953,26.6767,35.41415079,5874.1631,,
28.2314,9238.8984,25.6787,26.7657,35.42155189,5902.3945,,
28.2901,9267.1885,25.5235,26.7217,35.34805462,5930.6846,,
28.0986,9295.2871,25.42,26.5303,35.58896173,5958.7832,,
28.0869,9323.374,25.4463,26.5361,35.60378682,5986.8701,,
27.9571,9351.3311,25.5616,26.3808,35.76908907,6014.8272,,
27.5566,9378.8877,25.6338,26.125,36.28894711,6042.3838,,
28.4609,9407.3486,25.4667,26.8662,35.13592332,6070.8447,,
28.4112,9435.7598,25.6113,26.8769,35.19738695,6099.2559,,
28.1904,9463.9502,25.7197,26.667,35.47306885,6127.4463,,
28.2207,9492.1709,25.4062,26.6299,35.43498212,6155.667,,
28.1318,9520.3027,25.3369,26.5557,35.54696109,6183.7988,,
27.9912,9548.2939,25.3867,26.3662,35.72551373,6211.79,,
28.501,9576.7949,25.6446,26.8477,35.08648819,6240.291,,
28.3526,9605.1475,25.5273,26.8232,35.27013396,6268.6436,,
28.2763,9633.4238,25.3975,26.7207,35.36530593,6296.9199,,
28.1309,9661.5547,25.6494,26.5615,35.54809835,6325.0508,,
28.1113,9689.666,25.6787,26.5185,35.5728835,6353.1621,,
27.8955,9717.5615,25.7139,26.4091,35.84807585,6381.0576,,
27.6787,9745.2402,25.4004,26.25,36.12886443,6408.7363,,
28.3653,9773.6055,25.3535,26.8496,35.25434245,6437.1016,,
28.3154,9801.9209,25.6992,26.8242,35.3164709,6465.417,,
28.2627,9830.1836,25.5811,26.6191,35.3823237,6493.6797,,
28.3262,9858.5098,25.5527,26.7509,35.3030057,6522.0059,,
28.205,9886.7148,25.6309,26.6026,35.45470661,6550.2109,,
28.0098,9914.7246,25.5889,26.3867,35.70179009,6578.2207,,
28.4131,9943.1377,25.7842,26.9199,35.19503328,6606.6338,,
28.4678,9971.6055,25.379,26.8428,35.12740711,6635.1016,,
28.2304,9999.8359,25.3964,26.663,35.42280662,6663.332,,
28.2041,10028.04,25.6592,26.666,35.45583798,6691.5361,,
28.1836,10056.2236,25.542,26.6035,35.48162761,6719.7197,,
27.9092,10084.1328,25.4766,26.3584,35.83047884,6747.6289,,
28.292,10112.4248,25.6777,26.8437,35.34568076,6775.9209,,
28.3613,10140.7861,25.6494,26.8164,35.25931463,6804.2822,,
28.9551,10169.7412,25.6426,26.7305,34.53623023,6833.2373,,
28.1836,10197.9248,25.4063,26.6777,35.48162761,6861.4209,,
28.2354,10226.1602,25.3887,26.6094,35.41653385,6889.6563,,
27.9609,10254.1211,25.8018,26.4063,35.7642279,6917.6172,,
27.792,10281.9131,25.6787,26.2363,35.98157743,6945.4092,,
28.6846,10310.5977,25.4755,26.9053,34.86191197,6974.0938,,
28.4394,10339.0371,25.6172,26.7686,35.16248585,7002.5332,,
28.3008,10367.3379,25.6758,26.7051,35.33469019,7030.834,,
28.5596,10395.8975,25.4502,26.6797,35.014496,7059.3936,,
28.3691,10424.2666,25.2978,26.5879,35.24962019,7087.7627,,
27.9902,10452.2568,25.3379,26.3027,35.72679009,7115.7529,,
28.5918,10480.8486,25.584,26.8398,34.97506278,7144.3447,,
28.4707,10509.3193,25.6856,26.8047,35.12382906,7172.8154,,
28.4571,10537.7764,25.4258,26.7276,35.14061517,7201.2725,,
28.3125,10566.0889,25.6357,26.6944,35.3200883,7229.585,,
28.2802,10594.3691,25.7363,26.5938,35.36042885,7257.8652,,
28.1807,10622.5498,25.5137,26.3731,35.48527893,7286.0459,,
28.4023,10650.9521,25.5927,26.8106,35.20841622,7314.4482,,
28.2129,10679.165,25.6064,26.8125,35.44477881,7342.6611,,
28.4961,10707.6611,25.5547,26.6963,35.09252143,7371.1572,,
28.0889,10735.75,25.4913,26.5821,35.60125174,7399.2461,,
28.1123,10763.8623,25.4004,26.5273,35.57161812,7427.3584,,
28.6699,10792.5322,25.5859,26.874,34.87978681,7456.0283,,
28.4063,10820.9385,25.5136,26.7363,35.20345839,7484.4346,,
28.4463,10849.3848,25.5908,26.751,35.15395675,7512.8809,,
28.1806,10877.5654,25.6377,26.5557,35.48540485,7541.0615,,
28.0625,10905.6279,25.6329,26.5957,35.63474388,7569.124,,
27.9004,10933.5283,25.6016,26.3975,35.84178005,7597.0244,,
29.4131,10962.9414,25.3916,26.8418,33.99845647,7626.4375,,
28.2217,10991.1631,25.4287,26.6826,35.43372653,7654.6592,,
28.2451,11019.4082,25.6533,26.8164,35.40437102,7682.9043,,
28.04,11047.4482,25.706,26.4912,35.66333809,7710.9443,,
27.9825,11075.4307,25.5098,26.5976,35.7366211,7738.9268,,
28.3095,11103.7402,25.7636,26.7754,35.32383122,7767.2363,,
28.3018,11132.042,25.5966,26.8555,35.33344169,7795.5381,,
28.2441,11160.2861,25.6621,26.6796,35.40562454,7823.7822,,
28.1299,11188.416,25.4853,26.6777,35.54936207,7851.9121,,
28.0469,11216.4629,25.4531,26.5742,35.65456432,7879.959,,
27.7891,11244.252,25.5606,26.3515,35.98533238,7907.7481,,
27.7197,11271.9717,25.6485,26.1963,36.0754265,7935.4678,,
28.166,11300.1377,25.5264,26.7393,35.50379891,7963.6338,,
28.3584,11328.4961,25.6416,26.751,35.26292033,7991.9922,,
29.375,11357.8711,25.6973,26.8174,34.04255319,8021.3672,,
28.2998,11386.1709,25.5703,26.7099,35.33593877,8049.667,,
28.0693,11414.2402,25.8018,26.586,35.62611109,8077.7363,,
28.1416,11442.3818,25.6973,26.6601,35.53458226,8105.8779,,
27.8702,11470.252,25.6348,26.3692,35.88061801,8133.7481,,
28.123,11498.375,25.5996,26.1973,35.55808413,8161.8711,,
28.6514,11527.0264,25.4199,26.6308,34.90230844,8190.5225,,
28.6699,11555.6963,25.9131,26.7276,34.87978681,8219.1924,,
28.4219,11584.1182,25.7031,26.8135,35.18413618,8247.6143,,
28.205,11612.3232,25.6787,26.5937,35.45470661,8275.8193,,
28.1377,11640.4609,25.6719,26.5517,35.53950749,8303.957,,
28.083,11668.5439,25.3741,26.4834,35.60873126,8332.04,,
27.9473,11696.4912,25.3994,26.3242,35.78163186,8359.9873,,
28.1348,11724.626,25.4755,26.2549,35.54317074,8388.1221,,
28.1855,11752.8115,25.4267,26.6846,35.47923578,8416.3076,,
28.2403,11781.0518,25.7832,26.7685,35.4103887,8444.5479,,
28.1884,11809.2402,25.6211,26.707,35.4755857,8472.7363,,
27.9639,11837.2041,25.668,26.4511,35.76039108,8500.7002,,
29.501,11866.7051,25.4483,26.747,33.89715603,8530.2012,,
28.1836,11894.8887,25.461,26.7725,35.48162761,8558.3848,,
28.0791,11922.9678,25.7881,26.5948,35.61367708,8586.4639,,
28.1006,11951.0684,25.6494,26.6436,35.58642876,8614.5645,,
27.9677,11979.0361,25.6152,26.5293,35.75553227,8642.5322,,
27.7315,12006.7676,25.6651,26.2803,36.06007609,8670.2637,,
27.6748,12034.4424,25.7373,26.2285,36.1339558,8697.9385,,
28.2988,12062.7412,25.6514,26.8359,35.33718744,8726.2373,,
28.2793,12091.0205,25.4404,26.833,35.36155421,8754.5166,,
28.1865,12119.207,25.459,26.7569,35.47797705,8782.7031,,
