latency,time,GPU1,GPU2,fps,time_rel,,,,,,,,,
28.5469,146601.0781,25.2657,27.0469,35.03007332,139322.001,,,,,,,,,
,,,,,,,28.3281,146629.4062,25.4531,26.8125,,,35.30063788,139350.3291
,,,,,,,28.2813,146657.6875,25.4687,26.8125,,,35.35905351,139378.6104
,,,,,,,28.2187,146685.9062,25.75,26.7343,,,35.43749358,139406.8291
,,,,,,,28.1407,146714.0469,25.6563,26.625,,,35.53571873,139434.9698
,,,,,,,28.3906,146742.4375,25.5938,26.875,,,35.2229259,139463.3604
,,,,,,,28.5469,146770.9844,25.5156,27.0625,,,35.03007332,139491.9073
,,,,,,,28.4375,146799.4219,25.375,26.9062,,,35.16483516,139520.3448
,,,,,,,28.25,146827.6719,25.5469,26.7968,,,35.39823009,139548.5948
,,,,,,,28.3906,146856.0625,25.6406,26.875,,,35.2229259,139576.9854
,,,,,,,28.1406,146884.2031,25.6407,26.5938,,,35.53584501,139605.126
,,,,,,,28.9219,146913.125,25.3437,27.4062,,,34.57587503,139634.0479
,,,,,,,28.9062,146942.0312,25.5157,27.1875,,,34.59465443,139662.9541
,,,,,,,28.4532,146970.4844,25.2812,26.9063,,,35.1454318,139691.4073
,,,,,,,28.3594,146998.8438,25.875,26.7813,,,35.2616769,139719.7667
,,,,,,,28.3124,147027.1562,25.6406,26.7969,,,35.32021305,139748.0791
,,,,,,,28.0626,147055.2188,25.5625,26.5937,,,35.63461689,139776.1417
,,,,,,,28.4531,147083.6719,25.625,27,,,35.14555532,139804.5948
,,,,,,,28.3281,147112,25.3281,26.8594,,,35.30063788,139832.9229
,,,,,,,28.2812,147140.2812,25.7344,26.9062,,,35.35917854,139861.2041
,,,,,,,28.4063,147168.6875,25.5781,26.8594,,,35.20345839,139889.6104
,,,,,,,28.0625,147196.75,25.6719,26.6094,,,35.63474388,139917.6729
,,,,,,,28.4375,147225.1875,25.3594,27.0312,,,35.16483516,139946.1104
,,,,,,,28.4531,147253.6406,25.4374,26.875,,,35.14555532,139974.5635
,,,,,,,28.4688,147282.1094,25.3594,26.9688,,,35.12617321,140003.0323
,,,,,,,28.5156,147310.625,25.7344,27.0156,,,35.0685239,140031.5479
,,,,,,,28.25,147338.875,25.6875,26.8125,,,35.39823009,140059.7979
,,,,,,,28.3594,147367.2344,25.625,26.8125,,,35.2616769,140088.1573
,,,,,,,28.625,147395.8594,25.7187,27.1718,,,34.93449782,140116.7823
,,,,,,,28.3594,147424.2188,25.3594,26.9062,,,35.2616769,140145.1417
,,,,,,,28.4531,147452.6719,25.6407,26.9688,,,35.14555532,140173.5948
,,,,,,,28.6562,147481.3281,25.6874,26.875,,,34.8964622,140202.251
,,,,,,,28.6563,147509.9844,25.5156,26.9375,,,34.89634042,140230.9073
,,,,,,,28.3281,147538.3125,25.5781,26.8594,,,35.30063788,140259.2354
,,,,,,,27.9531,147566.2656,25.5312,26.5156,,,35.77420751,140287.1885
,,,,,,,29.8906,147596.1562,25.5625,26.875,,,33.45533378,140317.0791
,,,,,,,28.4688,147624.625,25.3906,26.875,,,35.12617321,140345.5479
,,,,,,,28.2969,147652.9219,25.3594,26.875,,,35.33956016,140373.8448
,,,,,,,28.0156,147680.9375,25.3437,26.5469,,,35.69439883,140401.8604
,,,,,,,28.6563,147709.5938,25.8437,27.1406,,,34.89634042,140430.5167
,,,,,,,28.3593,147737.9531,25.7031,26.875,,,35.26180124,140458.876
,,,,,,,28.5,147766.4531,25.6875,26.8281,,,35.0877193,140487.376
,,,,,,,28.5157,147794.9688,25.6094,27.0312,,,35.06840092,140515.8917
,,,,,,,28.4218,147823.3906,25.5781,26.8906,,,35.18425997,140544.3135
,,,,,,,28.9844,147852.375,25.7188,26.7187,,,34.50131795,140573.2979
,,,,,,,28.375,147880.75,25.5156,26.875,,,35.24229075,140601.6729
,,,,,,,28.3594,147909.1094,25.6876,26.6093,,,35.2616769,140630.0323
,,,,,,,28.6094,147937.7188,25.3907,27.0469,,,34.95354674,140658.6417
,,,,,,,28.3593,147966.0781,25.4062,26.7969,,,35.26180124,140687.001
,,,,,,,28.4063,147994.4844,25.4062,26.875,,,35.20345839,140715.4073
,,,,,,,28.6875,148023.1719,25.8594,27.1562,,,34.8583878,140744.0948
,,,,,,,28.4843,148051.6562,25.6406,26.9219,,,35.10705898,140772.5791
,,,,,,,28.4219,148080.0781,25.6563,26.9532,,,35.18413618,140801.001
,,,,,,,28.5,148108.5781,25.6718,27.0937,,,35.0877193,140829.501
,,,,,,,28.3438,148136.9219,25.4062,26.875,,,35.2810844,140857.8448
,,,,,,,28.3281,148165.25,25.8281,26.875,,,35.30063788,140886.1729
,,,,,,,28.4219,148193.6719,25.5,26.8594,,,35.18413618,140914.5948
,,,,,,,28.0312,148221.7031,25.7187,26.5937,,,35.67453409,140942.626
,,,,,,,28.5625,148250.2656,25.5312,27.0781,,,35.01094092,140971.1885
,,,,,,,28.3594,148278.625,25.4375,26.8906,,,35.2616769,140999.5479
,,,,,,,28.3438,148306.9688,25.4219,26.8126,,,35.2810844,141027.8917
,,,,,,,28.5,148335.4688,25.8281,27.1094,,,35.0877193,141056.3917
,,,,,,,28.2812,148363.75,25.6719,26.8594,,,35.35917854,141084.6729
,,,,,,,28.3281,148392.0781,25.6094,26.875,,,35.30063788,141113.001
,,,,,,,29.3281,148421.4062,25.5313,27.1093,,,34.0969923,141142.3291
,,,,,,,28.25,148449.6562,25.4376,26.7969,,,35.39823009,141170.5791
,,,,,,,28.3282,148477.9844,25.6093,26.8437,,,35.30051327,141198.9073
,,,,,,,28.5156,148506.5,25.5469,27,,,35.0685239,141227.4229
,,,,,,,28.5,148535,25.5157,26.9687,,,35.0877193,141255.9229
,,,,,,,28.6406,148563.6406,25.6563,27.0625,,,34.91546965,141284.5635
,,,,,,,28.375,148592.0156,25.6719,26.8906,,,35.24229075,141312.9385
,,,,,,,28.4063,148620.4219,25.4843,26.875,,,35.20345839,141341.3448
,,,,,,,28.5781,148649,25.7187,27.0312,,,34.99182941,141369.9229
,,,,,,,28.4844,148677.4844,25.6719,26.9063,,,35.10693573,141398.4073
,,,,,,,28.3594,148705.8438,25.625,26.8438,,,35.2616769,141426.7667
,,,,,,,28.3593,148734.2031,25.7969,26.8594,,,35.26180124,141455.126
,,,,,,,28.1719,148762.375,25.7188,26.6875,,,35.4963634,141483.2979
,,,,,,,28.5938,148790.9688,25.6407,27.0625,,,34.97261644,141511.8917
,,,,,,,28.6718,148819.6406,25.6094,27.0781,,,34.87747543,141540.5635
,,,,,,,28.4688,148848.1094,25.3282,26.9687,,,35.12617321,141569.0323
,,,,,,,28.6094,148876.7188,25.6562,27.1563,,,34.95354674,141597.6417
,,,,,,,28.3124,148905.0312,25.5937,26.7969,,,35.32021305,141625.9541
,,,,,,,28.25,148933.2812,25.5469,26.8125,,,35.39823009,141654.2041
,,,,,,,28.6719,148961.9531,25.6719,27.0782,,,34.87735379,141682.876
,,,,,,,28.5313,148990.4844,25.625,26.9219,,,35.04922664,141711.4073
,,,,,,,28.4062,149018.8906,25.5938,26.8437,,,35.20358232,141739.8135
,,,,,,,28.4844,149047.375,25.75,27,,,35.10693573,141768.2979
,,,,,,,29.2344,149076.6094,25.6094,26.9531,,,34.20627754,141797.5323
,,,,,,,28.3906,149105,25.6094,26.8281,,,35.2229259,141825.9229
,,,,,,,28.5,149133.5,25.5156,27,,,35.0877193,141854.4229
,,,,,,,29.2344,149162.7344,25.4219,26.875,,,34.20627754,141883.6573
,,,,,,,28.4062,149191.1406,25.3438,26.875,,,35.20358232,141912.0635
,,,,,,,28.2813,149219.4219,25.3906,26.8437,,,35.35905351,141940.3448
,,,,,,,28.125,149247.5469,25.4376,26.6093,,,35.55555556,141968.4698
,,,,,,,28.7343,149276.2812,25.8125,27.1875,,,34.8016134,141997.2041
,,,,,,,28.3594,149304.6406,25.5938,26.875,,,35.2616769,142025.5635
,,,,,,,28.2813,149332.9219,25.7031,26.7188,,,35.35905351,142053.8448
,,,,,,,28.6562,149361.5781,25.5781,27.1406,,,34.8964622,142082.501
,,,,,,,28.4531,149390.0312,25.4218,26.9687,,,35.14555532,142110.9541
,,,,,,,28.3594,149418.3906,25.4219,26.8437,,,35.2616769,142139.3135
,,,,,,,28.4375,149446.8281,25.7656,26.9531,,,35.16483516,142167.751
,,,,,,,28.0469,149474.875,25.6875,26.5938,,,35.65456432,142195.7979
,,,,,,,28.4531,149503.3281,25.7032,26.9531,,,35.14555532,142224.251
,,,,,,,28.3594,149531.6875,25.5781,26.8906,,,35.2616769,142252.6104
,,,,,,,28.2656,149559.9531,25.3593,26.875,,,35.37869354,142280.876
,,,,,,,28.1875,149588.1406,25.6875,26.7031,,,35.4767184,142309.0635
,,,,,,,28.1406,149616.2812,25.625,26.5156,,,35.53584501,142337.2041
,,,,,,,28.5,149644.7812,25.6407,27.0625,,,35.0877193,142365.7041
,,,,,,,28.4532,149673.2344,25.75,27.0312,,,35.1454318,142394.1573
,,,,,,,28.3594,149701.5938,25.5469,26.875,,,35.2616769,142422.5167
,,,,,,,33.9218,149735.5156,25.5781,26.7656,,,29.47956771,142456.4385
,,,,,,,28.4688,149763.9844,25.4531,26.875,,,35.12617321,142484.9073
,,,,,,,27.9062,149791.8906,25.3907,26.4062,,,35.83433072,142512.8135
,,,,,,,27.7969,149819.6875,25.3126,26.3438,,,35.97523465,142540.6104
,,,,,,,29.0156,149848.7031,25.7031,27.4688,,,34.46421925,142569.626
,,,,,,,28.6563,149877.3594,25.5781,27.1094,,,34.89634042,142598.2823
,,,,,,,28.4844,149905.8438,25.6719,26.9532,,,35.10693573,142626.7667
,,,,,,,28.4374,149934.2812,25.4374,26.8907,,,35.16495882,142655.2041
,,,,,,,28.3438,149962.625,25.3594,26.8594,,,35.2810844,142683.5479
,,,,,,,28.1094,149990.7344,25.5,26.5781,,,35.57528798,142711.6573
,,,,,,,28.5937,150019.3281,25.7656,27.0313,,,34.97273875,142740.251
,,,,,,,28.4219,150047.75,25.625,26.9219,,,35.18413618,142768.6729
,,,,,,,29.5,150077.25,25.6719,26.8125,,,33.89830508,142798.1729
,,,,,,,28.3594,150105.6094,25.75,26.8437,,,35.2616769,142826.5323
,,,,,,,28.3281,150133.9375,25.5625,26.6406,,,35.30063788,142854.8604
,,,,,,,29.5313,150163.4688,25.7188,26.9375,,,33.86237653,142884.3917
,,,,,,,28.3906,150191.8594,25.7813,26.8125,,,35.2229259,142912.7823
,,,,,,,28.5312,150220.3906,25.5469,26.8906,,,35.04934948,142941.3135
,,,,,,,28.25,150248.6406,25.5313,26.6563,,,35.39823009,142969.5635
,,,,,,,28.1563,150276.7969,25.5313,26.6406,,,35.51603016,142997.7198
,,,,,,,28.375,150305.1719,25.3125,26.8125,,,35.24229075,143026.0948
,,,,,,,28.6562,150333.8281,25.8282,27.1563,,,34.8964622,143054.751
,,,,,,,28.7344,150362.5625,25.75,26.8438,,,34.80149229,143083.4854
,,,,,,,28.3594,150390.9219,25.6094,26.8281,,,35.2616769,143111.8448
,,,,,,,28.3125,150419.2344,25.7656,26.8125,,,35.3200883,143140.1573
,,,,,,,28.1094,150447.3438,25.75,26.5469,,,35.57528798,143168.2667
,,,,,,,28.5312,150475.875,25.7031,26.9843,,,35.04934948,143196.7979
,,,,,,,28.8594,150504.7344,25.5469,27.4062,,,34.65075504,143225.6573
,,,,,,,28.7187,150533.4531,25.5,27.1407,,,34.82051764,143254.376
,,,,,,,28.4063,150561.8594,25.7187,26.8438,,,35.20345839,143282.7823
,,,,,,,28.4062,150590.2656,25.6875,26.9219,,,35.20358232,143311.1885
,,,,,,,28.3594,150618.625,25.625,26.875,,,35.2616769,143339.5479
,,,,,,,30,150648.625,25.4531,26.9532,,,33.33333333,143369.5479
,,,,,,,28.4688,150677.0938,25.4532,26.9376,,,35.12617321,143398.0167
,,,,,,,28.4687,150705.5625,25.5313,26.9063,,,35.1262966,143426.4854
,,,,,,,28.6563,150734.2188,25.8594,27,,,34.89634042,143455.1417
,,,,,,,28.5,150762.7188,25.5937,26.9531,,,35.0877193,143483.6417
,,,,,,,28.1406,150790.8594,25.5469,26.7032,,,35.53584501,143511.7823
,,,,,,,29.4062,150820.2656,25.7812,26.875,,,34.00643402,143541.1885
,,,,,,,28.3906,150848.6562,25.7188,26.8907,,,35.2229259,143569.5791
,,,,,,,28.4532,150877.1094,25.7031,26.9219,,,35.1454318,143598.0323
,,,,,,,28.0781,150905.1875,25.8438,26.6406,,,35.61494546,143626.1104
,,,,,,,28.0313,150933.2188,25.6406,26.5312,,,35.67440682,143654.1417
,,,,,,,28.6562,150961.875,25.5938,27.1562,,,34.8964622,143682.7979
,,,,,,,28.5469,150990.4219,25.5469,27.0626,,,35.03007332,143711.3448
,,,,,,,28.3437,151018.7656,25.5,26.7969,,,35.28120888,143739.6885
,,,,,,,28.4219,151047.1875,25.6719,26.9218,,,35.18413618,143768.1104
,,,,,,,28.5625,151075.75,25.5938,26.9063,,,35.01094092,143796.6729
,,,,,,,28.0781,151103.8281,25.4844,26.5313,,,35.61494546,143824.751
,,,,,,,28.9063,151132.7344,25.625,27.3906,,,34.59453476,143853.6573
,,,,,,,28.6718,151161.4062,25.5469,27.1094,,,34.87747543,143882.3291
,,,,,,,28.375,151189.7812,25.6406,26.8594,,,35.24229075,143910.7041
,,,,,,,28.4063,151218.1875,25.8437,26.875,,,35.20345839,143939.1104
,,,,,,,28.2656,151246.4531,25.7657,26.8124,,,35.37869354,143967.376
,,,,,,,28.1407,151274.5938,25.5625,26.6719,,,35.53571873,143995.5167
,,,,,,,28.8437,151303.4375,25.625,27.3594,,,34.6696159,144024.3604
,,,,,,,28.5625,151332,25.5,27.0625,,,35.01094092,144052.9229
,,,,,,,28.4062,151360.4062,25.6875,26.9375,,,35.20358232,144081.3291
,,,,,,,29.6094,151390.0156,25.6719,26.9531,,,33.77305856,144110.9385
,,,,,,,28.5156,151418.5312,25.7657,26.9374,,,35.0685239,144139.4541
,,,,,,,28.1094,151446.6406,25.5625,26.6094,,,35.57528798,144167.5635
,,,,,,,28.0469,151474.6875,25.4531,26.5469,,,35.65456432,144195.6104
,,,,,,,28.4375,151503.125,25.6875,26.9531,,,35.16483516,144224.0479
,,,,,,,28.6875,151531.8125,25.6406,27.1406,,,34.8583878,144252.7354
,,,,,,,28.3125,151560.125,25.5625,26.8281,,,35.3200883,144281.0479
,,,,,,,28.2188,151588.3438,25.5156,26.7969,,,35.437368,144309.2667
,,,,,,,28.6406,151616.9844,25.8906,27.0782,,,34.91546965,144337.9073
,,,,,,,28.3906,151645.375,25.6406,26.8906,,,35.2229259,144366.2979
,,,,,,,28.4688,151673.8438,25.5938,26.9219,,,35.12617321,144394.7667
,,,,,,,28.2812,151702.125,25.6719,26.8282,,,35.35917854,144423.0479
,,,,,,,28.0625,151730.1875,25.5156,26.6406,,,35.63474388,144451.1104
,,,,,,,28.9531,151759.1406,25.7813,27.3906,,,34.5386159,144480.0635
,,,,,,,28.6094,151787.75,25.5938,27.125,,,34.95354674,144508.6729
,,,,,,,28.4219,151816.1719,25.6719,26.9376,,,35.18413618,144537.0948
,,,,,,,28.4531,151844.625,25.8282,26.9062,,,35.14555532,144565.5479
,,,,,,,28.3281,151872.9531,25.5937,26.8125,,,35.30063788,144593.876
,,,,,,,28.1719,151901.125,25.7187,26.6406,,,35.4963634,144622.0479
,,,,,,,28.8906,151930.0156,25.6406,27.3594,,,34.61333444,144650.9385
,,,,,,,28.6875,151958.7031,25.375,27.1406,,,34.8583878,144679.626
,,,,,,,28.5469,151987.25,25.7344,26.9375,,,35.03007332,144708.1729
,,,,,,,28.3438,152015.5938,25.7032,26.7969,,,35.2810844,144736.5167
,,,,,,,28.6562,152044.25,25.5782,26.7969,,,34.8964622,144765.1729
,,,,,,,28.5312,152072.7812,25.5625,26.6406,,,35.04934948,144793.7041
,,,,,,,29.8594,152102.6406,25.4063,26.4219,,,33.49029116,144823.5635
,,,,,,,28.0625,152130.7031,25.4531,26.5156,,,35.63474388,144851.626
,,,,,,,28.8438,152159.5469,25.6875,27.3437,,,34.6694957,144880.4698
,,,,,,,28.875,152188.4219,25.6562,27.3281,,,34.63203463,144909.3448
,,,,,,,28.5781,152217,25.625,27.0469,,,34.99182941,144937.9229
,,,,,,,28.5,152245.5,25.4375,26.9531,,,35.0877193,144966.4229
,,,,,,,28.5156,152274.0156,25.4063,26.8438,,,35.0685239,144994.9385
,,,,,,,28.6563,152302.6719,25.3125,26.6094,,,34.89634042,145023.5948
,,,,,,,28.5625,152331.2344,25.9375,27.0312,,,35.01094092,145052.1573
,,,,,,,28.3437,152359.5781,25.625,26.8281,,,35.28120888,145080.501
,,,,,,,28.2188,152387.7969,25.625,26.75,,,35.437368,145108.7198
,,,,,,,28.6406,152416.4375,25.9375,27.0469,,,34.91546965,145137.3604
,,,,,,,28.3281,152444.7656,25.6875,26.8125,,,35.30063788,145165.6885
,,,,,,,28.4532,152473.2188,25.625,26.9063,,,35.1454318,145194.1417
,,,,,,,28.5937,152501.8125,25.6562,27.0625,,,34.97273875,145222.7354
,,,,,,,28.375,152530.1875,25.4531,26.8125,,,35.24229075,145251.1104
,,,,,,,28.3594,152558.5469,25.625,26.9062,,,35.2616769,145279.4698
,,,,,,,28.4531,152587,25.5781,26.9062,,,35.14555532,145307.9229
,,,,,,,28.1875,152615.1875,25.7969,26.5,,,35.4767184,145336.1104
,,,,,,,28.9219,152644.1094,25.8124,27.2813,,,34.57587503,145365.0323
,,,,,,,28.4375,152672.5469,25.6094,26.8907,,,35.16483516,145393.4698
,,,,,,,28.3281,152700.875,25.6093,26.8281,,,35.30063788,145421.7979
,,,,,,,28.5938,152729.4688,25.7656,27.0469,,,34.97261644,145450.3917
,,,,,,,28.375,152757.8438,25.7187,26.875,,,35.24229075,145478.7667
,,,,,,,28.3124,152786.1562,25.625,26.8125,,,35.32021305,145507.0791
,,,,,,,28.6094,152814.7656,25.7031,27.0313,,,34.95354674,145535.6885
,,,,,,,28.3594,152843.125,25.4844,26.8593,,,35.2616769,145564.0479
,,,,,,,28.4219,152871.5469,25.8594,26.875,,,35.18413618,145592.4698
,,,,,,,28.3281,152899.875,25.6093,26.75,,,35.30063788,145620.7979
,,,,,,,28.1094,152927.9844,25.6093,26.6563,,,35.57528798,145648.9073
,,,,,,,28.5937,152956.5781,25.9375,27.0937,,,34.97273875,145677.501
,,,,,,,28.2813,152984.8594,25.6719,26.8593,,,35.35905351,145705.7823
,,,,,,,28.375,153013.2344,25.5625,26.7969,,,35.24229075,145734.1573
,,,,,,,28.5937,153041.8281,25.9063,27.0469,,,34.97273875,145762.751
,,,,,,,28.6094,153070.4375,25.75,26.9375,,,34.95354674,145791.3604
,,,,,,,28.3281,153098.7656,25.5468,26.8438,,,35.30063788,145819.6885
,,,,,,,29.7032,153128.4688,25.7187,27,,,33.66640631,145849.3917
,,,,,,,28.5,153156.9688,25.4844,26.8282,,,35.0877193,145877.8917
,,,,,,,28.4062,153185.375,25.5781,26.8282,,,35.20358232,145906.2979
,,,,,,,28.8125,153214.1875,25.5156,27,,,34.70715835,145935.1104
,,,,,,,28.4063,153242.5938,25.6406,26.875,,,35.20345839,145963.5167
,,,,,,,28.2968,153270.8906,25.3438,26.7187,,,35.33968505,145991.8135
,,,,,,,28.4844,153299.375,25.4844,26.7813,,,35.10693573,146020.2979
,,,,,,,28.125,153327.5,25.3594,26.5781,,,35.55555556,146048.4229
,,,,,,,28.8906,153356.3906,25.8906,27.2812,,,34.61333444,146077.3135
,,,,,,,28.7032,153385.0938,25.75,27.1406,,,34.83932105,146106.0167
,,,,,,,28.3906,153413.4844,25.7031,26.8125,,,35.2229259,146134.4073
,,,,,,,28.2656,153441.75,25.9062,26.8282,,,35.37869354,146162.6729
,,,,,,,28.5,153470.25,25.5938,26.9063,,,35.0877193,146191.1729
,,,,,,,28.2656,153498.5156,25.6406,26.75,,,35.37869354,146219.4385
,,,,,,,29.1719,153527.6875,25.6875,27.2657,,,34.27956355,146248.6104
,,,,,,,28.5313,153556.2188,25.5156,27.0468,,,35.04922664,146277.1417
,,,,,,,28.2968,153584.5156,25.4375,26.7187,,,35.33968505,146305.4385
,,,,,,,28.25,153612.7656,25.2969,26.7657,,,35.39823009,146333.6885
,,,,,,,28.0313,153640.7969,25.4219,26.4844,,,35.67440682,146361.7198
,,,,,,,28.8437,153669.6406,25.7969,27.2812,,,34.6696159,146390.5635
,,,,,,,28.625,153698.2656,25.6562,26.9844,,,34.93449782,146419.1885
,,,,,,,28.3282,153726.5938,25.625,26.8281,,,35.30051327,146447.5167
,,,,,,,28.375,153754.9688,25.7968,26.8125,,,35.24229075,146475.8917
,,,,,,,28.3124,153783.2812,25.6406,26.7813,,,35.32021305,146504.2041
,,,,,,,28,153811.2812,25.7188,26.5156,,,35.71428571,146532.2041
,,,,,,,28.6407,153839.9219,25.9218,27.0938,,,34.91534774,146560.8448
,,,,,,,28.3281,153868.25,25.625,26.8437,,,35.30063788,146589.1729
,,,,,,,28.4375,153896.6875,25.6563,26.875,,,35.16483516,146617.6104
,,,,,,,28.7969,153925.4844,25.6875,27.0782,,,34.72596009,146646.4073
,,,,,,,28.5312,153954.0156,25.5,26.9375,,,35.04934948,146674.9385
,,,,,,,28.4375,153982.4531,25.8281,26.8281,,,35.16483516,146703.376
,,,,,,,28.3438,154010.7969,25.7031,26.7813,,,35.2810844,146731.7198
,,,,,,,28.0625,154038.8594,25.625,26.5625,,,35.63474388,146759.7823
,,,,,,,28.7812,154067.6406,25.8125,27.2969,,,34.74490292,146788.5635
,,,,,,,28.5782,154096.2188,25.6719,27.0469,,,34.99170697,146817.1417
,,,,,,,28.3906,154124.6094,25.5938,26.8438,,,35.2229259,146845.5323
,,,,,,,28.3281,154152.9375,25.9688,26.7813,,,35.30063788,146873.8604
,,,,,,,28.2813,154181.2188,25.7031,26.7344,,,35.35905351,146902.1417
,,,,,,,28.125,154209.3438,25.625,26.6406,,,35.55555556,146930.2667
,,,,,,,28.75,154238.0938,25.6718,27.2344,,,34.7826087,146959.0167
,,,,,,,28.5312,154266.625,25.5156,27.0469,,,35.04934948,146987.5479
,,,,,,,28.5,154295.125,25.8126,26.9375,,,35.0877193,147016.0479
,,,,,,,28.5156,154323.6406,25.5626,26.875,,,35.0685239,147044.5635
,,,,,,,28.3906,154352.0312,25.75,26.8281,,,35.2229259,147072.9541
,,,,,,,28.2813,154380.3125,25.9219,26.7031,,,35.35905351,147101.2354
,,,,,,,27.875,154408.1875,25.5625,26.3438,,,35.87443946,147129.1104
,,,,,,,28.3906,154436.5781,25.7031,26.875,,,35.2229259,147157.501
,,,,,,,28.5469,154465.125,25.5313,27.0156,,,35.03007332,147186.0479
,,,,,,,28.4375,154493.5625,25.3125,26.9219,,,35.16483516,147214.4854
,,,,,,,28.4219,154521.9844,25.7344,26.9531,,,35.18413618,147242.9073
,,,,,,,28.6718,154550.6562,25.5938,27.1875,,,34.87747543,147271.5791
,,,,,,,28.3438,154579,25.5469,26.8907,,,35.2810844,147299.9229
,,,,,,,28.4844,154607.4844,25.8438,26.9375,,,35.10693573,147328.4073
,,,,,,,28.3281,154635.8125,25.5938,26.8594,,,35.30063788,147356.7354
,,,,,,,28.3906,154664.2031,25.6093,26.8593,,,35.2229259,147385.126
,,,,,,,28.6094,154692.8125,25.8593,26.8437,,,34.95354674,147413.7354
,,,,,,,28.125,154720.9375,25.7812,26.5781,,,35.55555556,147441.8604
,,,,,,,28.2813,154749.2188,25.625,26.7969,,,35.35905351,147470.1417
,,,,,,,28.4062,154777.625,25.6719,26.8593,,,35.20358232,147498.5479
,,,,,,,28.2656,154805.8906,25.5,26.8281,,,35.37869354,147526.8135
,,,,,,,29.4063,154835.2969,25.9063,26.5312,,,34.00631837,147556.2198
,,,,,,,28.875,154864.1719,25.625,27.2969,,,34.63203463,147585.0948
,,,,,,,28.6562,154892.8281,25.7188,27.1094,,,34.8964622,147613.751
,,,,,,,28.5313,154921.3594,25.5312,26.9532,,,35.04922664,147642.2823
,,,,,,,28.3281,154949.6875,25.4219,26.8437,,,35.30063788,147670.6104
,,,,,,,28.3594,154978.0469,25.3281,26.8438,,,35.2616769,147698.9698
,,,,,,,28.3281,155006.375,25.7656,26.75,,,35.30063788,147727.2979
,,,,,,,28.1719,155034.5469,25.5782,26.6875,,,35.4963634,147755.4698
,,,,,,,28.625,155063.1719,25.6563,27.1406,,,34.93449782,147784.0948
,,,,,,,28.5781,155091.75,25.9063,27.0625,,,34.99182941,147812.6729
,,,,,,,28.375,155120.125,25.6562,26.8594,,,35.24229075,147841.0479
,,,,,,,28.4062,155148.5312,25.6718,26.9375,,,35.20358232,147869.4541
,,,,,,,28.6563,155177.1875,25.5,27.1406,,,34.89634042,147898.1104
,,,,,,,28.3281,155205.5156,25.375,26.8126,,,35.30063788,147926.4385
,,,,,,,28.3594,155233.875,25.6406,26.8125,,,35.2616769,147954.7979
,,,,,,,28.3906,155262.2656,25.7656,26.9063,,,35.2229259,147983.1885
,,,,,,,28.0938,155290.3594,25.6876,26.5781,,,35.59504232,148011.2823
,,,,,,,28.875,155319.2344,25.9219,27.3907,,,34.63203463,148040.1573
,,,,,,,28.5312,155347.7656,25.6406,27.0156,,,35.04934948,148068.6885
,,,,,,,28.3282,155376.0938,25.7344,26.8594,,,35.30051327,148097.0167
,,,,,,,28.4218,155404.5156,25.7344,26.9532,,,35.18425997,148125.4385
,,,,,,,28.3282,155432.8438,25.7188,26.7969,,,35.30051327,148153.7667
,,,,,,,28.4687,155461.3125,25.6563,26.8594,,,35.1262966,148182.2354
,,,,,,,28.5781,155489.8906,25.6875,27.0313,,,34.99182941,148210.8135
,,,,,,,28.4063,155518.2969,25.4219,26.8906,,,35.20345839,148239.2198
,,,,,,,28.375,155546.6719,25.625,26.875,,,35.24229075,148267.5948
,,,,,,,28.375,155575.0469,25.5625,26.8594,,,35.24229075,148295.9698
,,,,,,,28.4843,155603.5312,25.6875,26.9374,,,35.10705898,148324.4541
,,,,,,,28.4844,155632.0156,25.8282,27.0313,,,35.10693573,148352.9385
