latency,time,GPU1,GPU2,GPU3,GPU4,fps,time_rel,,,,,,,,,
30.0899,37669.2383,13.039,28.082,12.7656,13.9805,33.23374288,30150.8804,,,,,,,,,
30.1719,37699.4102,13.1562,28.1172,12.7383,14.0547,33.14342153,30181.0523,,,,,,,,,
29.9375,37729.3477,13.0117,28.0312,12.8242,14.0742,33.40292276,30210.9898,,,,,,,,,
30.0195,37759.3672,13.0547,28.082,12.8047,14.0469,33.31168074,30241.0093,,,,,,,,,
29.9922,37789.3594,13.0976,28.1211,12.8125,14.0078,33.34200225,30271.0015,,,,,,,,,
29.9922,37819.3516,13.0898,27.9844,12.75,14.0157,33.34200225,30300.9937,,,,,,,,,
29.8046,37849.1562,13.043,27.9688,12.8633,14.0352,33.55186783,30330.7983,,,,,,,,,
29.9649,37879.1211,13.039,28.0234,12.7539,14.0547,33.37237902,30360.7632,,,,,,,,,
29.9531,37909.0742,13.1016,27.9805,12.7617,14.0742,33.38552604,30390.7163,,,,,,,,,
30.0625,37939.1367,13.082,28.0664,12.9258,14.0196,33.26403326,30420.7788,,,,,,,,,
29.9102,37969.0469,13.0196,28,12.8828,13.9844,33.43341068,30450.689,,,,,,,,,
30.0742,37999.1211,13.0899,28.1445,12.7461,14.0313,33.2510923,30480.7632,,,,,,,,,
30.1328,38029.2539,13.1406,28.125,12.8008,14.0429,33.18642808,30510.896,,,,,,,,,
30.0899,38059.3438,13.0703,28.1055,12.8281,13.9375,33.23374288,30540.9859,,,,,,,,,
30.0429,38089.3867,13.1094,28.1641,12.7734,14.0391,33.28573473,30571.0288,,,,,,,,,
29.9258,38119.3125,13.1524,28.0117,12.7421,14.0195,33.4159822,30600.9546,,,,,,,,,
30.1055,38149.418,13.0039,28.0586,12.7852,14.0625,33.2165219,30631.0601,,,,,,,,,
29.9726,38179.3906,13.0586,28.0391,12.8672,13.9531,33.36380561,30661.0327,,,,,,,,,
31.9727,38211.3633,13.1094,28.0391,12.8437,14.0429,31.27668292,30693.0054,,,,,,,,,
29.9648,38241.3281,13.0899,27.9687,12.8555,14.0742,33.37249039,30722.9702,,,,,,,,,
30.1328,38271.4609,13.2618,28.1211,12.7383,14.043,33.18642808,30753.103,,,,,,,,,
29.9922,38301.4531,12.9883,28.1406,12.832,14.0507,33.34200225,30783.0952,,,,,,,,,
29.8907,38331.3438,13.1094,28.0547,12.7734,13.9883,33.45522186,30812.9859,,,,,,,,,
30.0937,38361.4375,13.0781,28.0898,12.875,14.0976,33.22954638,30843.0796,,,,,,,,,
29.9141,38391.3516,13.1016,28.0156,12.7539,13.9414,33.42905185,30872.9937,,,,,,,,,
30.0234,38421.375,13.0352,28.0195,12.8476,14.039,33.3073536,30903.0171,,,,,,,,,
29.9062,38451.2812,13.0508,28.0937,12.8281,13.914,33.43788245,30932.9233,,,,,,,,,
29.8633,38481.1445,13.0156,27.9922,12.6875,13.9258,33.4859175,30962.7866,,,,,,,,,
30,38511.1445,13.043,28.0312,12.8672,13.9687,33.33333333,30992.7866,,,,,,,,,
29.836,38540.9805,13.1329,27.9375,12.8867,14,33.51655718,31022.6226,,,,,,,,,
29.9609,38570.9414,13.0586,28.0899,12.7852,13.9101,33.37683447,31052.5835,,,,,,,,,
30.3633,38601.3047,13.125,27.9844,12.8007,13.7891,32.93449658,31082.9468,,,,,,,,,
29.8984,38631.2031,13.1524,28.1094,12.7695,13.8125,33.44660584,31112.8452,,,,,,,,,
30.0977,38661.3008,13.1055,28.0312,12.8476,13.9023,33.22513016,31142.9429,,,,,,,,,
30.0976,38691.3984,13.0899,27.9883,12.7422,13.9296,33.22524055,31173.0405,,,,,,,,,
30.2266,38721.625,13.1289,28.1133,12.6953,13.918,33.08344306,31203.2671,,,,,,,,,
30.0156,38751.6406,13.1211,28.1758,12.8672,13.8711,33.31600901,31233.2827,,,,,,,,,
29.9336,38781.5742,13.0625,28,12.8242,13.914,33.40727477,31263.2163,,,,,,,,,
30.0039,38811.5781,13.0391,28.0508,12.7929,13.8945,33.32900056,31293.2202,,,,,,,,,
30.1446,38841.7227,13.1562,28.0821,12.7813,13.8125,33.17343737,31323.3648,,,,,,,,,
29.8945,38871.6172,13.0976,28,12.7617,13.9218,33.45096924,31353.2593,,,,,,,,,
29.7773,38901.3945,13.0547,27.957,12.8008,13.9883,33.58262838,31383.0366,,,,,,,,,
30.0547,38931.4492,13.0547,28.1133,12.8633,14.0312,33.27266617,31413.0913,,,,,,,,,
29.9414,38961.3906,13.086,28.0625,12.789,13.8399,33.39857188,31443.0327,,,,,,,,,
30.086,38991.4766,13.1328,28.0625,12.8945,13.9297,33.23805092,31473.1187,,,,,,,,,
30.1211,39021.5977,13.0469,27.9687,12.7969,13.8711,33.19931875,31503.2398,,,,,,,,,
29.8906,39051.4883,13.0859,27.9883,12.8204,13.8867,33.45533378,31533.1304,,,,,,,,,
29.8555,39081.3438,13.2226,28.0391,12.8281,13.9765,33.49466597,31562.9859,,,,,,,,,
30.0624,39111.4062,13.0899,28.2774,12.8633,13.9571,33.26414391,31593.0483,,,,,,,,,
29.9727,39141.3789,13.1093,28.0547,12.7578,14.0117,33.3636943,31623.021,,,,,,,,,
29.9492,39171.3281,13.1758,28,12.8984,13.8867,33.38987352,31652.9702,,,,,,,,,
29.9688,39201.2969,13.0664,28.0273,12.7891,13.9336,33.36803609,31682.939,,,,,,,,,
29.9961,39231.293,13.1289,28.1641,12.75,13.9961,33.33766723,31712.9351,,,,,,,,,
30.0195,39261.3125,13.0742,28.0586,12.8008,13.918,33.31168074,31742.9546,,,,,,,,,
30.0508,39291.3633,13.1836,28.1406,12.8555,13.9141,33.27698431,31773.0054,,,,,,,,,
30.0429,39321.4062,13.1406,27.9688,12.7305,13.9844,33.28573473,31803.0483,,,,,,,,,
29.9297,39351.3359,13.1055,28.0508,12.7929,13.8789,33.41162791,31832.978,,,,,,,,,
29.9883,39381.3242,13.0742,27.9687,12.7735,13.8399,33.34633841,31862.9663,,,,,,,,,
29.836,39411.1602,13.0625,27.9804,12.7344,13.8906,33.51655718,31892.8023,,,,,,,,,
29.8242,39440.9844,13.0507,27.9883,12.8046,13.9727,33.52981807,31922.6265,,,,,,,,,
30.0078,39470.9922,13.0859,28.0898,12.7929,13.8984,33.32466892,31952.6343,,,,,,,,,
30.1797,39501.1719,13.0664,28.1054,12.8203,13.9492,33.13485555,31982.814,,,,,,,,,
29.9648,39531.1367,13.0274,28.0586,12.8047,13.8281,33.37249039,32012.7788,,,,,,,,,
29.9297,39561.0664,13.1094,27.9882,12.8203,13.9804,33.41162791,32042.7085,,,,,,,,,
29.8672,39590.9336,13.1172,28.0039,12.7968,13.918,33.48154497,32072.5757,,,,,,,,,
29.7969,39620.7305,13.0586,28.0586,12.8165,13.9414,33.56053818,32102.3726,,,,,,,,,
30,39650.7305,13.1602,28.039,12.6914,13.8789,33.33333333,32132.3726,,,,,,,,,
30.0703,39680.8008,13.125,28.0586,12.7812,13.8984,33.25540483,32162.4429,,,,,,,,,
29.8515,39710.6523,13.0547,28.0234,12.7149,13.9102,33.49915415,32192.2944,,,,,,,,,
29.9415,39740.5938,13.1133,27.9844,12.8125,13.8359,33.39846033,32222.2359,,,,,,,,,
30.0976,39770.6914,13.1875,28.0507,12.8438,13.9493,33.22524055,32252.3335,,,,,,,,,
29.9024,39800.5938,13.1133,28.0821,12.8165,13.8867,33.44213174,32282.2359,,,,,,,,,
30.1796,39830.7734,13.1016,28.1407,12.7656,14,33.13496534,32312.4155,,,,,,,,,
30.2735,39861.0469,13.0547,28.2226,12.7227,13.9336,33.03218987,32342.689,,,,,,,,,
30.1406,39891.1875,13.0664,28.1211,12.8554,13.8945,33.17783986,32372.8296,,,,,,,,,
30.0703,39921.2578,13.0586,28.0586,12.8086,13.9844,33.25540483,32402.8999,,,,,,,,,
29.9063,39951.1641,13.0625,28.0234,12.7968,13.9258,33.43777064,32432.8062,,,,,,,,,
29.9726,39981.1367,13.1094,27.9844,12.75,13.8164,33.36380561,32462.7788,,,,,,,,,
29.9883,40011.125,12.9688,28.0703,12.75,13.9375,33.34633841,32492.7671,,,,,,,,,
30.082,40041.207,13.0352,28.0313,12.7617,13.8672,33.24247058,32522.8491,,,,,,,,,
29.8828,40071.0898,13.0782,28.0039,12.7929,13.9102,33.46406629,32552.7319,,,,,,,,,
30.0274,40101.1172,13.1094,28.1953,12.7071,13.8477,33.30291667,32582.7593,,,,,,,,,
30.0234,40131.1406,13.0781,28.0977,12.8359,13.9219,33.3073536,32612.7827,,,,,,,,,
30.0313,40161.1719,13.0937,28.0586,12.7617,13.8828,33.2985918,32642.814,,,,,,,,,
30.0195,40191.1914,13.1445,28.0469,12.8007,13.9258,33.31168074,32672.8335,,,,,,,,,
29.9766,40221.168,13.0859,28.0273,12.7852,13.8243,33.35935363,32702.8101,,,,,,,,,
29.8125,40250.9805,13.168,27.9922,12.7813,13.8789,33.54297694,32732.6226,,,,,,,,,
30.1406,40281.1211,13.1524,28.0937,12.8086,13.9335,33.17783986,32762.7632,,,,,,,,,
30.0351,40311.1562,13.1055,28.1015,12.7813,13.9492,33.29437891,32792.7983,,,,,,,,,
30.1368,40341.293,13.1132,28.1289,12.7969,14,33.18202331,32822.9351,,,,,,,,,
30.039,40371.332,13.086,28.0469,12.8242,13.9375,33.29005626,32852.9741,,,,,,,,,
30.043,40401.375,13.0117,28.0508,12.7851,13.9414,33.28562394,32883.0171,,,,,,,,,
29.7656,40431.1406,13.0429,28.0156,12.7226,13.9258,33.59582874,32912.7827,,,,,,,,,
29.8125,40460.9531,13.082,28,12.8047,13.9649,33.54297694,32942.5952,,,,,,,,,
29.8321,40490.7852,13.0468,28.0547,12.7539,13.9218,33.52093885,32972.4273,,,,,,,,,
29.9062,40520.6914,13.0859,28.039,12.8476,13.9961,33.43788245,33002.3335,,,,,,,,,
29.8398,40550.5312,13.0547,28.0312,12.7656,13.9493,33.51228896,33032.1733,,,,,,,,,
29.8399,40580.3711,13.0429,28.0117,12.75,13.9023,33.51217665,33062.0132,,,,,,,,,
30.0547,40610.4258,13.1289,28.1602,12.7579,13.8868,33.27266617,33092.0679,,,,,,,,,
30.0586,40640.4844,13.1211,28.164,12.75,13.8906,33.26834916,33122.1265,,,,,,,,,
29.8789,40670.3633,13,28.1015,12.7617,13.9961,33.46843425,33152.0054,,,,,,,,,
29.9765,40700.3398,13.0429,28.1328,12.8867,13.914,33.35946491,33181.9819,,,,,,,,,
29.879,40730.2188,12.9921,27.9882,12.7656,13.8476,33.46832223,33211.8609,,,,,,,,,
30.0195,40760.2383,13.0938,28.0937,12.7617,13.961,33.31168074,33241.8804,,,,,,,,,
29.9726,40790.2109,13.0468,28,12.7852,13.8086,33.36380561,33271.853,,,,,,,,,
29.9649,40820.1758,13.0782,28.1054,12.7265,14,33.37237902,33301.8179,,,,,,,,,
29.8945,40850.0703,13.1641,28.1055,12.6992,13.9571,33.45096924,33331.7124,,,,,,,,,
29.9414,40880.0117,13.1524,28.0039,12.7734,13.8555,33.39857188,33361.6538,,,,,,,,,
29.8672,40909.8789,13.0508,28.0664,12.9414,13.8126,33.48154497,33391.521,,,,,,,,,
29.9805,40939.8594,13.0273,28.0234,12.6992,13.9531,33.35501409,33421.5015,,,,,,,,,
29.8906,40969.75,13.0625,28.1406,12.7344,13.8828,33.45533378,33451.3921,,,,,,,,,
29.9609,40999.7109,13.0781,28.0039,12.7969,13.9493,33.37683447,33481.353,,,,,,,,,
30.0118,41029.7227,13.086,28.1016,12.793,14,33.32022738,33511.3648,,,,,,,,,
29.8398,41059.5625,13.1446,27.9336,12.7656,13.8632,33.51228896,33541.2046,,,,,,,,,
29.9883,41089.5508,13.1368,28.0937,12.8203,13.8515,33.34633841,33571.1929,,,,,,,,,
29.75,41119.3008,13.0039,28.0117,12.6719,13.8984,33.61344538,33600.9429,,,,,,,,,
29.8476,41149.1484,13.1407,28.0352,12.7735,13.9921,33.50353127,33630.7905,,,,,,,,,
29.8789,41179.0273,13.0976,28.0078,12.8085,13.8867,33.46843425,33660.6694,,,,,,,,,
29.9454,41208.9727,13.082,28.1093,12.7812,13.9297,33.39411061,33690.6148,,,,,,,,,
29.8476,41238.8203,13.0781,27.9883,12.7266,13.8555,33.50353127,33720.4624,,,,,,,,,
30.0586,41268.8789,13.0703,28.1523,12.7461,13.9961,33.26834916,33750.521,,,,,,,,,
30.0625,41298.9414,13.0508,28.1602,12.8125,13.9023,33.26403326,33780.5835,,,,,,,,,
29.9648,41328.9062,13.0234,28.1289,12.7148,13.9531,33.37249039,33810.5483,,,,,,,,,
30.4493,41359.3555,13.1094,27.9649,12.8438,13.8047,32.84147747,33840.9976,,,,,,,,,
30.0351,41389.3906,13.1211,28.0625,12.8789,13.9571,33.29437891,33871.0327,,,,,,,,,
29.8555,41419.2461,13.0625,27.9531,12.6758,13.8672,33.49466597,33900.8882,,,,,,,,,
29.8437,41449.0898,13.0743,27.9922,12.7773,13.8984,33.50790954,33930.7319,,,,,,,,,
30.1485,41479.2383,13.0821,28.1055,12.8672,13.9492,33.16914606,33960.8804,,,,,,,,,
29.8476,41509.0859,13.0781,27.9804,12.832,13.9531,33.50353127,33990.728,,,,,,,,,
29.8907,41538.9766,13.1367,28.0274,12.8086,13.875,33.45522186,34020.6187,,,,,,,,,
29.8984,41568.875,13.0507,27.9921,12.7383,13.9687,33.44660584,34050.5171,,,,,,,,,
29.8789,41598.7539,13.0703,28.0507,12.8165,13.9258,33.46843425,34080.396,,,,,,,,,
29.8789,41628.6328,13.1797,27.9922,12.7383,13.9375,33.46843425,34110.2749,,,,,,,,,
29.9649,41658.5977,13.125,28.1601,12.8477,13.9414,33.37237902,34140.2398,,,,,,,,,
29.7226,41688.3203,13.0664,28.0195,12.7968,13.9726,33.64443218,34169.9624,,,,,,,,,
30.0508,41718.3711,13.0899,28.0899,12.7618,13.9141,33.27698431,34200.0132,,,,,,,,,
29.9805,41748.3516,13.1875,28.082,12.875,13.9961,33.35501409,34229.9937,,,,,,,,,
29.9765,41778.3281,13.1562,27.957,12.7344,13.9804,33.35946491,34259.9702,,,,,,,,,
29.8438,41808.1719,13.082,28.0117,12.6836,14.0039,33.50779726,34289.814,,,,,,,,,
29.914,41838.0859,13.1211,28.1406,12.7343,13.9023,33.4291636,34319.728,,,,,,,,,
29.9024,41867.9883,13.0429,28.0704,12.6953,13.9453,33.44213174,34349.6304,,,,,,,,,
29.8047,41897.793,13.1133,27.9844,12.7422,13.8984,33.55175526,34379.4351,,,,,,,,,
30.2226,41928.0156,13.1367,28.0117,12.7774,13.8633,33.0878217,34409.6577,,,,,,,,,
30.1172,41958.1328,13.1484,28.0664,12.7696,13.9609,33.20361787,34439.7749,,,,,,,,,
29.9141,41988.0469,13.0391,28,12.7734,13.8672,33.42905185,34469.689,,,,,,,,,
30.0586,42018.1055,13.1446,28.0977,12.7422,13.9414,33.26834916,34499.7476,,,,,,,,,
30.1523,42048.2578,13.0937,28.1016,12.7227,13.8671,33.16496586,34529.8999,,,,,,,,,
29.9766,42078.2344,13.0703,28.0156,12.7695,13.8164,33.35935363,34559.8765,,,,,,,,,
30.0976,42108.332,13.1602,28.1172,12.8477,13.9453,33.22524055,34589.9741,,,,,,,,,
29.9375,42138.2695,13.0195,28.0821,12.7734,13.918,33.40292276,34619.9116,,,,,,,,,
30.0235,42168.293,13.1328,28.0117,12.7773,13.9102,33.30724266,34649.9351,,,,,,,,,
30.0429,42198.3359,13.1094,28.1758,12.7929,13.8946,33.28573473,34679.978,,,,,,,,,
29.9024,42228.2383,13.0234,28.0781,12.7539,13.9297,33.44213174,34709.8804,,,,,,,,,
29.9101,42258.1484,13.0821,27.9922,12.7812,14.0274,33.43352246,34739.7905,,,,,,,,,
29.9649,42288.1133,13.1132,28.0195,12.7734,13.9102,33.37237902,34769.7554,,,,,,,,,
30.1914,42318.3047,13.1054,28.2226,12.8086,13.8125,33.12201488,34799.9468,,,,,,,,,
29.9609,42348.2656,13.082,27.9922,12.8047,13.9297,33.37683447,34829.9077,,,,,,,,,
29.9414,42378.207,13.0664,28.0782,12.7813,13.8398,33.39857188,34859.8491,,,,,,,,,
30.0118,42408.2188,13.1132,28.0312,12.754,13.8555,33.32022738,34889.8609,,,,,,,,,
29.6718,42437.8906,13.0781,27.8945,12.7227,13.875,33.70203358,34919.5327,,,,,,,,,
29.9375,42467.8281,13.1328,28.0781,12.8046,13.9297,33.40292276,34949.4702,,,,,,,,,
29.9531,42497.7812,13.125,28.0859,12.8203,13.8633,33.38552604,34979.4233,,,,,,,,,
29.8946,42527.6758,13.0976,28.0742,12.7305,13.8203,33.45085735,35009.3179,,,,,,,,,
29.9453,42557.6211,13.0821,28.0157,12.793,13.8985,33.39422213,35039.2632,,,,,,,,,
29.8359,42587.457,13.1328,28,12.7187,13.8555,33.51666952,35069.0991,,,,,,,,,
30.4805,42617.9375,13.1211,27.9766,12.7578,13.8086,32.80786076,35099.5796,,,,,,,,,
30.0898,42648.0273,13.043,28.0743,12.7656,13.8946,33.23385333,35129.6694,,,,,,,,,
29.9024,42677.9297,13.0703,28.0703,12.7539,13.9414,33.44213174,35159.5718,,,,,,,,,
30.0273,42707.957,13.0195,28.0742,12.7383,13.9922,33.30302758,35189.5991,,,,,,,,,
29.9961,42737.9531,13.1719,28.0468,12.7148,13.8945,33.33766723,35219.5952,,,,,,,,,
30.0313,42767.9844,13.0664,28.1445,12.7422,13.8399,33.2985918,35249.6265,,,,,,,,,
30.0312,42798.0156,13.0781,28.0586,12.7813,13.9062,33.29870268,35279.6577,,,,,,,,,
29.918,42827.9336,13.1015,28.082,12.7852,13.8437,33.42469416,35309.5757,,,,,,,,,
30.0039,42857.9375,13.125,28.0586,12.7539,13.875,33.32900056,35339.5796,,,,,,,,,
30.0195,42887.957,13.086,28.0195,12.789,13.8593,33.31168074,35369.5991,,,,,,,,,
29.8789,42917.8359,13.0977,27.9961,12.707,13.918,33.46843425,35399.478,,,,,,,,,
29.9063,42947.7422,13.1093,28.0898,12.7969,13.8828,33.43777064,35429.3843,,,,,,,,,
30.0039,42977.7461,13.0938,28.0274,12.7656,13.9257,33.32900056,35459.3882,,,,,,,,,
30.0195,43007.7656,13.1445,27.9727,12.7735,13.8438,33.31168074,35489.4077,,,,,,,,,
30.0703,43037.8359,13.1055,28.1211,12.8086,13.8984,33.25540483,35519.478,,,,,,,,,
29.9727,43067.8086,13.0976,28.1953,12.7071,13.8945,33.3636943,35549.4507,,,,,,,,,
29.957,43097.7656,13.1055,28.0625,12.7851,13.9687,33.38117969,35579.4077,,,,,,,,,
29.8711,43127.6367,13.1171,28.0664,12.75,13.9375,33.47717359,35609.2788,,,,,,,,,
29.9688,43157.6055,13.0976,28.0625,12.8438,13.8164,33.36803609,35639.2476,,,,,,,,,
30.0312,43187.6367,13.0625,27.9883,12.7618,13.9297,33.29870268,35669.2788,,,,,,,,,
32.1641,43219.8008,13.0937,28.1172,12.7383,13.9687,31.0905637,35701.4429,,,,,,,,,
30.0273,43249.8281,13.1562,28.0234,12.875,13.9257,33.30302758,35731.4702,,,,,,,,,
29.9024,43279.7305,13.1055,28.043,12.75,13.8633,33.44213174,35761.3726,,,,,,,,,
29.9414,43309.6719,13.0742,28.0625,12.8789,13.9063,33.39857188,35791.314,,,,,,,,,
29.9922,43339.6641,13.0117,27.9844,12.7226,13.9179,33.34200225,35821.3062,,,,,,,,,
30.0625,43369.7266,13.1835,28.0547,12.7696,13.9843,33.26403326,35851.3687,,,,,,,,,
29.8945,43399.6211,13.0664,28.0469,12.7032,13.8359,33.45096924,35881.2632,,,,,,,,,
30.2031,43429.8242,13.0469,28.1914,12.7969,13.9024,33.10918416,35911.4663,,,,,,,,,
29.9063,43459.7305,13.125,28.0078,12.7891,13.9102,33.43777064,35941.3726,,,,,,,,,
29.9492,43489.6797,13.0586,28.1601,12.793,13.875,33.38987352,35971.3218,,,,,,,,,
30.0195,43519.6992,13.082,28.0743,12.7734,13.914,33.31168074,36001.3413,,,,,,,,,
30.0547,43549.7539,13.1094,28.0703,12.7266,13.8633,33.27266617,36031.396,,,,,,,,,
29.8438,43579.5977,13.1055,28.0898,12.8164,13.9765,33.50779726,36061.2398,,,,,,,,,
30.1171,43609.7148,13.0586,28.1446,12.8594,13.9102,33.20372811,36091.3569,,,,,,,,,
30.0899,43639.8047,13.0821,28.1719,12.75,13.9922,33.23374288,36121.4468,,,,,,,,,
29.8555,43669.6602,13.1367,28.0078,12.8281,13.8242,33.49466597,36151.3023,,,,,,,,,
29.8359,43699.4961,13.1406,27.9922,12.7929,13.8906,33.51666952,36181.1382,,,,,,,,,
30.1914,43729.6875,13.0586,28.1602,12.7734,13.9531,33.12201488,36211.3296,,,,,,,,,
30.0313,43759.7188,13.0703,28.0313,12.7382,13.9336,33.2985918,36241.3609,,,,,,,,,
29.996,43789.7148,13.0781,28.1016,12.9219,13.8867,33.33777837,36271.3569,,,,,,,,,
30.1016,43819.8164,13.043,28.1289,12.8086,13.8282,33.22082547,36301.4585,,,,,,,,,
29.918,43849.7344,13.0586,27.9493,12.7969,13.8593,33.42469416,36331.3765,,,,,,,,,
29.9297,43879.6641,13.1093,28.0078,12.7383,13.9101,33.41162791,36361.3062,,,,,,,,,
29.9648,43909.6289,13.0546,28.0469,12.7422,13.8516,33.37249039,36391.271,,,,,,,,,
29.918,43939.5469,13.1211,28.0039,12.7617,13.9843,33.42469416,36421.189,,,,,,,,,
30.2148,43969.7617,13.1015,28.2617,12.793,13.8281,33.09636337,36451.4038,,,,,,,,,
30.0274,43999.7891,13.043,28.0273,12.7891,13.918,33.30291667,36481.4312,,,,,,,,,
30.1054,44029.8945,13.1289,28.0468,12.7734,13.8594,33.21663223,36511.5366,,,,,,,,,
29.9571,44059.8516,13.125,28.1328,12.8086,13.9883,33.38106826,36541.4937,,,,,,,,,
29.8672,44089.7188,13.1562,27.9687,12.7812,13.9102,33.48154497,36571.3609,,,,,,,,,
29.832,44119.5508,13.1211,28.0429,12.793,13.875,33.52105122,36601.1929,,,,,,,,,
29.8711,44149.4219,13.0976,28.0391,12.875,13.9414,33.47717359,36631.064,,,,,,,,,
30.1172,44179.5391,13.1094,28.0781,12.8008,14.0157,33.20361787,36661.1812,,,,,,,,,
30.2148,44209.7539,13.0898,28.1992,12.9258,13.9219,33.09636337,36691.396,,,,,,,,,
30.168,44239.9219,13.0977,28.0625,12.7969,13.957,33.14770618,36721.564,,,,,,,,,
29.9609,44269.8828,13.1054,28.0625,12.7461,13.9375,33.37683447,36751.5249,,,,,,,,,
30.0586,44299.9414,13.0429,28.1172,12.7695,13.9297,33.26834916,36781.5835,,,,,,,,,
30.0508,44329.9922,13.0547,28.1211,12.8593,13.9493,33.27698431,36811.6343,,,,,,,,,
29.8398,44359.832,13.0157,28.0546,12.7617,13.9102,33.51228896,36841.4741,,,,,,,,,
29.9375,44389.7695,13.1171,28.1133,12.8047,13.9101,33.40292276,36871.4116,,,,,,,,,
30.0508,44419.8203,13.0625,28.043,12.8086,13.961,33.27698431,36901.4624,,,,,,,,,
29.9219,44449.7422,13.1914,28.0079,12.7968,13.875,33.42033761,36931.3843,,,,,,,,,
29.918,44479.6602,13.082,28.1015,12.7891,13.8281,33.42469416,36961.3023,,,,,,,,,
30.2148,44509.875,13.0976,28.1484,12.8984,13.9336,33.09636337,36991.5171,,,,,,,,,
29.9453,44539.8203,13.0352,28.086,12.8242,13.9766,33.39422213,37021.4624,,,,,,,,,
30.0508,44569.8711,13.0703,28.1836,12.793,13.9453,33.27698431,37051.5132,,,,,,,,,
30.1094,44599.9805,13.0742,28.1485,12.7656,13.8516,33.21221944,37081.6226,,,,,,,,,
30.082,44630.0625,13.0781,28.2344,12.7696,13.9726,33.24247058,37111.7046,,,,,,,,,
29.8555,44659.918,13.0977,28.0117,12.8281,13.8398,33.49466597,37141.5601,,,,,,,,,
29.9414,44689.8594,13.043,28.1485,12.7227,13.918,33.39857188,37171.5015,,,,,,,,,
29.9765,44719.8359,13.086,28.0625,12.8165,13.8867,33.35946491,37201.478,,,,,,,,,
29.9883,44749.8242,13.0313,28.1953,12.7578,13.7969,33.34633841,37231.4663,,,,,,,,,
30.0274,44779.8516,13.1641,28.0195,12.7696,13.957,33.30291667,37261.4937,,,,,,,,,
29.789,44809.6406,13.1289,27.9844,12.7539,13.918,33.56943838,37291.2827,,,,,,,,,
29.9024,44839.543,13.0859,27.9961,12.8398,13.9258,33.44213174,37321.1851,,,,,,,,,
29.9687,44869.5117,13.0937,27.9844,12.7812,13.9844,33.36814743,37351.1538,,,,,,,,,
30.0469,44899.5586,13.121,28.1875,12.8125,13.9063,33.28130356,37381.2007,,,,,,,,,
30.0117,44929.5703,13.043,28.125,12.7578,13.8945,33.3203384,37411.2124,,,,,,,,,
30.0117,44959.582,13.1484,28.0938,12.7851,13.9023,33.3203384,37441.2241,,,,,,,,,
29.9688,44989.5508,13.0507,28.1093,12.7774,13.9258,33.36803609,37471.1929,,,,,,,,,
29.8984,45019.4492,13.1055,28.0625,12.8476,13.8789,33.44660584,37501.0913,,,,,,,,,
29.832,45049.2812,13.0976,28.0117,12.707,13.7929,33.52105122,37530.9233,,,,,,,,,
30.1446,45079.4258,13.0234,28.1954,12.7851,13.9141,33.17343737,37561.0679,,,,,,,,,
30.1094,45109.5352,13.0195,28.0742,12.7188,13.8672,33.21221944,37591.1773,,,,,,,,,
29.8476,45139.3828,13.0977,28.0234,12.832,13.8946,33.50353127,37621.0249,,,,,,,,,
30.4375,45169.8203,13.1406,28.1407,12.8672,13.8672,32.85420945,37651.4624,,,,,,,,,
29.8828,45199.7031,13.1172,28.0508,12.7227,13.9297,33.46406629,37681.3452,,,,,,,,,
29.9453,45229.6484,13.0273,28.082,12.7734,13.8515,33.39422213,37711.2905,,,,,,,,,
30.1758,45259.8242,13.1523,28.0625,12.7656,13.8711,33.13913798,37741.4663,,,,,,,,,
29.8867,45289.7109,13.0898,28,12.7617,13.7969,33.45969946,37771.353,,,,,,,,,
30.0039,45319.7148,13.125,28.0469,12.789,13.8633,33.32900056,37801.3569,,,,,,,,,
29.7891,45349.5039,13.1055,27.9727,12.8085,13.8555,33.56932569,37831.146,,,,,,,,,
29.9258,45379.4297,13.125,28.0586,12.8203,13.9492,33.4159822,37861.0718,,,,,,,,,
30.4375,45409.8672,13.0938,28.1407,12.8438,13.875,32.85420945,37891.5093,,,,,,,,,
30.0117,45439.8789,13.0351,28.1133,12.6953,13.9688,33.3203384,37921.521,,,,,,,,,
30.168,45470.0469,13.1523,28.2969,12.8321,14.0079,33.14770618,37951.689,,,,,,,,,
30.082,45500.1289,13.0742,28.1524,12.7187,13.8516,33.24247058,37981.771,,,,,,,,,
30.0234,45530.1523,13.125,28.2383,12.8594,13.9258,33.3073536,38011.7944,,,,,,,,,
30.1915,45560.3438,13.082,28.1407,12.75,14.0469,33.12190517,38041.9859,,,,,,,,,
29.9296,45590.2734,13.1328,27.9882,12.7617,13.918,33.41173955,38071.9155,,,,,,,,,
30.0078,45620.2812,13.1836,28.1758,12.8086,13.9297,33.32466892,38101.9233,,,,,,,,,
29.8008,45650.082,13.0586,28.0078,12.871,13.9062,33.55614614,38131.7241,,,,,,,,,
30.0782,45680.1602,13.1133,28.0781,12.8672,13.9609,33.24667035,38161.8023,,,,,,,,,
30.0742,45710.2344,13.082,28.0429,12.7696,13.8633,33.2510923,38191.8765,,,,,,,,,
29.9375,45740.1719,13.0469,28.1211,12.8243,13.9297,33.40292276,38221.814,,,,,,,,,
30.0312,45770.2031,13.0625,28.0625,12.7773,13.9179,33.29870268,38251.8452,,,,,,,,,
